#{"t_start": 1765842978.3044708, "env_id": "Reacher-v5"}
r,l,t
-64.859265,50,0.196853
-61.711741,50,0.228771
-61.785256,50,0.268085
-61.522061,50,0.301502
-64.978325,50,0.326587
-56.454073,50,0.367231
-64.493763,50,0.388819
-59.881022,50,0.421088
-63.787984,50,0.447677
-58.028068,50,0.476104
-64.82452,50,0.512868
-63.109951,50,0.537903
-56.770675,50,0.563322
-61.131445,50,0.59111
-66.981834,50,0.614955
-55.879873,50,0.638926
-60.270137,50,0.671692
-59.165118,50,0.695113
-60.02322,50,0.729468
-61.170388,50,0.762376
-63.078069,50,0.791648
-64.237961,50,0.819976
-59.723294,50,0.842566
-62.895023,50,0.866913
-56.587526,50,0.8875
-66.18901,50,0.924127
-62.104053,50,0.947193
-53.098057,50,0.97927
-54.063822,50,1.01935
-61.381742,50,1.054399
-50.755483,50,1.084967
-61.059784,50,1.122614
-64.787237,50,1.155873
-60.880799,50,1.187908
-66.427945,50,1.217401
-59.853241,50,1.244646
-57.710187,50,1.270284
-59.120512,50,1.303379
-63.584552,50,1.340312
-56.940765,50,1.38001
-60.562977,50,2.054367
-54.42396,50,2.090419
-59.664631,50,2.120805
-63.253796,50,2.154232
-64.862519,50,2.187225
-64.692465,50,2.221899
-48.162485,50,2.254696
-63.745359,50,2.28682
-62.899661,50,2.324449
-63.003819,50,2.363685
-62.624202,50,2.40325
-57.894247,50,2.440157
-55.84558,50,2.479743
-59.722211,50,2.508723
-58.078514,50,2.544272
-61.199851,50,2.580557
-62.060266,50,2.615021
-63.250139,50,2.653951
-55.479616,50,2.687198
-52.656058,50,2.719367
-67.067459,50,2.742298
-62.74884,50,2.78078
-67.981998,50,2.814552
-69.124222,50,2.844882
-68.38367,50,2.881814
-56.984019,50,2.918775
-62.741933,50,2.961559
-59.741553,50,3.003341
-64.146452,50,3.025155
-61.9293,50,3.053895
-55.147877,50,3.078704
-62.186233,50,3.116795
-53.344231,50,3.150827
-55.799638,50,3.190726
-66.468899,50,3.215483
-63.872486,50,3.258101
-61.661356,50,3.294479
-57.02752,50,3.321242
-56.336021,50,3.358938
-59.382084,50,3.397147
-62.356068,50,3.43545
-63.645273,50,4.029321
-59.406234,50,4.06514
-60.172879,50,4.098318
-67.087654,50,4.139327
-66.755457,50,4.17161
-56.372454,50,4.198612
-59.165251,50,4.238113
-55.873309,50,4.270523
-59.314858,50,4.303797
-57.551491,50,4.34086
-57.109868,50,4.379244
-59.164084,50,4.417725
-54.705436,50,4.457086
-63.451481,50,4.49538
-60.720377,50,4.535295
-55.484594,50,4.574051
-62.560004,50,4.612198
-57.914671,50,4.650581
-64.634622,50,4.690366
-62.191601,50,4.730449
-55.499561,50,4.774759
-57.624005,50,4.805099
-55.342264,50,4.839349
-59.730221,50,4.870072
-53.977155,50,4.894957
-54.704546,50,4.934392
-59.149273,50,4.965617
-63.013276,50,4.992201
-50.142614,50,5.029492
-61.888025,50,5.056551
-59.428637,50,5.086254
-61.993919,50,5.117703
-52.414188,50,5.144964
-56.978951,50,5.178992
-59.123028,50,5.213664
-50.768365,50,5.242069
-59.822626,50,5.277322
-58.350906,50,5.311206
-57.740163,50,5.352886
