#{"t_start": 1765900060.5108206, "env_id": "Reacher-v4"}
r,l,t
-63.855036,50,0.345595
-59.747129,50,0.381243
-51.748379,50,0.427226
-65.530562,50,0.476075
-59.723614,50,0.518286
-62.862904,50,0.550289
-55.510864,50,0.582075
-57.02413,50,0.613721
-58.199513,50,0.645393
-67.153027,50,0.677068
-60.975283,50,0.708839
-62.251479,50,0.742626
-64.325005,50,0.776976
-63.280318,50,0.811168
-58.157251,50,0.842682
-70.227653,50,0.874179
-67.19023,50,0.90637
-58.889379,50,0.941434
-63.286792,50,0.976129
-63.085832,50,1.009215
-62.889076,50,1.043231
-63.750008,50,1.07537
-57.551099,50,1.110088
-53.058202,50,1.142071
-54.115648,50,1.174476
-69.158589,50,1.208683
-66.595772,50,1.24197
-56.124028,50,1.27475
-78.814595,50,1.318654
-61.506917,50,1.35125
-61.645476,50,1.396185
-55.820143,50,1.443348
-58.765551,50,1.503579
-57.985498,50,1.545475
-64.851014,50,1.597602
-70.251625,50,1.638464
-61.545797,50,1.701953
-63.31656,50,1.774113
-52.600972,50,1.842323
-59.492893,50,1.915775
-61.111392,50,2.828698
-61.810229,50,2.904672
-66.970662,50,2.973842
-66.81116,50,3.042505
-54.447512,50,3.111898
-66.495954,50,3.184157
-64.30322,50,3.252405
-67.550278,50,3.32288
-59.185126,50,3.392913
-57.857871,50,3.46488
-60.495528,50,3.535074
-59.595915,50,3.606908
-58.950532,50,3.674755
-56.897892,50,3.74323
-59.319736,50,3.812881
-58.911279,50,3.88449
-61.164652,50,3.953864
-59.945619,50,4.025419
-58.996668,50,4.095
-64.324152,50,4.163387
-58.245186,50,4.234644
-67.119832,50,4.304613
-54.292209,50,4.374542
-65.567759,50,4.443136
-59.849303,50,4.514467
-53.759523,50,4.585449
-64.023921,50,4.654262
-55.025232,50,4.723724
-57.922555,50,4.792577
-63.126417,50,4.864071
-54.326523,50,4.933732
-68.813154,50,5.003577
-59.837226,50,5.071666
-66.801345,50,5.144695
-60.523463,50,5.198293
-59.350205,50,5.235413
-67.5279,50,5.269395
-54.764095,50,5.301869
-51.515361,50,5.334213
-57.442371,50,5.369148
-56.977418,50,5.438677
-61.468824,50,6.35845
-64.421376,50,6.432787
-52.200982,50,6.505122
-63.893638,50,6.578442
-56.45897,50,6.647055
-63.676935,50,6.716784
-52.184159,50,6.789407
-57.697761,50,6.856938
-63.532018,50,6.928156
-54.795313,50,6.999156
-64.991792,50,7.070168
-62.491944,50,7.139101
-65.95475,50,7.207596
-64.088075,50,7.276756
-63.763136,50,7.34383
-49.647531,50,7.41216
-54.953653,50,7.482059
-60.654035,50,7.550655
-57.313743,50,7.621849
-48.472721,50,7.690889
-55.058792,50,7.758126
-60.84521,50,7.825549
-59.363481,50,7.89516
-66.713189,50,7.962549
-59.891788,50,8.031294
-60.609266,50,8.098722
-53.100117,50,8.167073
-56.790557,50,8.2374
-66.67106,50,8.30486
-54.248177,50,8.373142
-46.376529,50,8.441803
-56.162644,50,8.512789
-64.019101,50,8.581076
-58.362141,50,8.648435
-59.239755,50,8.715215
-66.383595,50,8.784075
-52.205812,50,8.853239
-63.285807,50,8.921924
-56.13363,50,8.99138
-58.031275,50,9.059707
-58.310207,50,9.126784
-52.926088,50,9.63679
-43.120568,50,9.678865
-58.547246,50,9.711175
-56.981461,50,9.747235
-54.791735,50,9.78042
-61.834705,50,9.816573
-54.797066,50,9.850038
-55.467326,50,9.893691
-58.203043,50,9.937945
-57.723481,50,9.971669
-54.448211,50,10.013122
-56.166138,50,10.048638
-53.511975,50,10.083305
-48.474287,50,10.121926
-52.885511,50,10.156461
-58.136991,50,10.190404
-55.193553,50,10.23496
-57.477211,50,10.271172
-50.283608,50,10.305127
-56.781535,50,10.337404
-53.988126,50,10.368458
-45.842826,50,10.408431
-48.679484,50,10.443677
-60.070034,50,10.475881
-54.886941,50,10.509772
-48.074997,50,10.544882
-59.300307,50,10.579883
-49.586046,50,10.615786
-63.725859,50,10.652687
-57.947763,50,10.691622
-52.940517,50,10.734405
-49.298646,50,10.793694
-63.58526,50,10.843112
-57.481465,50,10.899448
-62.813973,50,10.940943
-62.897707,50,10.98006
-51.829584,50,11.029039
-57.91384,50,11.075928
-50.42606,50,11.132691
-55.861241,50,11.186689
-54.660983,50,11.239693
-58.529152,50,11.689935
-50.451494,50,11.752081
-47.599149,50,11.802509
-55.737782,50,11.849553
-40.025515,50,11.887455
-52.799775,50,11.927066
-50.239187,50,11.971339
-57.863685,50,12.026168
-48.539413,50,12.078735
-58.481626,50,12.118542
-43.820242,50,12.168756
-57.344713,50,12.212243
-52.814328,50,12.255812
-54.671518,50,12.301476
-41.580944,50,12.351775
-59.555406,50,12.391917
-50.215108,50,12.444845
-55.23998,50,12.494687
-62.823796,50,12.5483
-55.150143,50,12.591225
-55.132183,50,12.640317
-60.534469,50,12.688343
-54.414094,50,12.736629
-55.053583,50,12.773461
-55.369365,50,12.823599
-59.525779,50,12.856561
-53.798684,50,12.899547
-54.38378,50,12.932025
-56.254379,50,12.970481
-54.105423,50,13.016925
-53.043735,50,13.058209
-54.712646,50,13.091177
-56.46884,50,13.131301
-59.623488,50,13.179923
-50.116593,50,13.226956
-43.506397,50,13.260145
-42.139338,50,13.301133
-57.609419,50,13.361065
-59.40472,50,13.404687
-54.84877,50,13.45365
-55.134836,50,13.489429
-54.799861,50,13.943448
-52.654854,50,13.989691
-50.00849,50,14.032799
-48.248785,50,14.084028
-55.737448,50,14.127531
-51.739922,50,14.161316
-50.744229,50,14.199313
-46.143173,50,14.236274
-52.002831,50,14.269231
-54.129208,50,14.313385
-53.268348,50,14.349237
-50.401507,50,14.396341
-51.499616,50,14.439087
-46.161231,50,14.489121
-50.603974,50,14.536761
-48.954777,50,14.591427
-49.31845,50,14.649318
-51.973458,50,14.690913
-49.887408,50,14.742236
-53.613188,50,14.797163
-50.532558,50,14.850173
-47.609825,50,14.893914
-47.166653,50,14.959178
-51.96626,50,15.017764
-55.998542,50,15.069435
