#{"t_start": 1765911605.7323031, "env_id": "Reacher-v4"}
r,l,t
-68.717154,50,0.05193
-57.796179,50,0.075329
-64.187343,50,0.09831
-65.308857,50,0.120797
-64.69472,50,0.142477
-63.811358,50,0.164932
-61.328874,50,0.186492
-61.506455,50,0.207896
-57.855711,50,0.228298
-62.531443,50,0.248141
-59.4126,50,0.272824
-66.846108,50,0.29753
-62.890287,50,0.322201
-59.59336,50,0.35696
-64.431486,50,0.38971
-65.312608,50,0.419817
-61.446293,50,0.448802
-56.314924,50,0.481754
-59.800661,50,0.519031
-59.202711,50,0.547077
-60.109311,50,0.57655
-65.683204,50,0.613113
-54.328287,50,0.635306
-52.536483,50,0.663275
-61.172013,50,0.695999
-74.499431,50,0.726436
-63.45068,50,0.76114
-66.701376,50,0.798929
-53.483516,50,0.831161
-63.048103,50,0.855483
-55.451713,50,0.892901
-60.89308,50,0.928472
-59.645763,50,0.950419
-57.934559,50,0.972679
-60.764216,50,0.995131
-53.744077,50,1.017497
-55.585098,50,1.039974
-61.706423,50,1.069724
-65.439286,50,1.111395
-61.110932,50,1.146149
-48.487447,50,1.937108
-56.072459,50,1.973672
-57.702837,50,2.011353
-68.054419,50,2.050308
-59.353775,50,2.091492
-70.208992,50,2.13039
-56.061718,50,2.168602
-57.999371,50,2.197956
-60.850921,50,2.228628
-63.540578,50,2.263518
-59.465377,50,2.288873
-57.548412,50,2.325016
-49.542725,50,2.361802
-63.202131,50,2.397491
-63.67589,50,2.427775
-60.255935,50,2.463322
-69.122269,50,2.499713
-57.72174,50,2.537404
-53.593429,50,2.565047
-57.65513,50,2.592351
-69.181531,50,2.618752
-59.985644,50,2.639915
-61.122475,50,2.681082
-60.893806,50,2.720656
-54.690411,50,2.764234
-58.827731,50,2.804406
-60.559683,50,2.836528
-62.610081,50,2.865176
-61.926561,50,2.905208
-62.897493,50,2.932135
-59.42807,50,2.973824
-53.870064,50,3.015532
-60.956711,50,3.052934
-63.375042,50,3.092191
-61.50896,50,3.132165
-60.386894,50,3.17038
-63.522393,50,3.208574
-56.565048,50,3.246629
-56.7332,50,3.283627
-66.666827,50,3.320298
-58.015826,50,3.354873
-57.961985,50,4.105286
-47.952626,50,4.142942
-63.133785,50,4.184903
-62.674361,50,4.223741
-55.795779,50,4.262175
-52.557764,50,4.302267
-56.80977,50,4.341175
-61.282604,50,4.378239
-59.33867,50,4.416668
-57.30307,50,4.457832
-56.663903,50,4.493446
-54.846327,50,4.532089
-59.116671,50,4.573796
-58.826074,50,4.604102
-47.161316,50,4.646824
-56.180241,50,4.685445
-50.766909,50,4.716385
-60.558367,50,4.749943
-54.533289,50,4.775269
-67.129102,50,4.805509
-59.528774,50,4.848874
-56.352808,50,4.885272
-58.594391,50,4.923359
-59.820164,50,4.962886
-62.441303,50,5.000412
-55.194137,50,5.026416
-50.948055,50,5.055993
-54.301284,50,5.089535
-62.784996,50,5.132352
-63.106292,50,5.169555
-64.77299,50,5.207685
-57.647165,50,5.241089
-65.543742,50,5.279508
-55.261849,50,5.305748
-59.754359,50,5.345103
-54.640394,50,5.377573
-58.596181,50,5.409477
-60.410636,50,5.444835
-66.756915,50,5.47055
-54.360718,50,5.492845
-51.133406,50,5.517772
-59.681232,50,6.357389
-58.854085,50,6.398752
-56.813227,50,6.438576
-53.651767,50,6.476433
-58.97621,50,6.514432
-59.920019,50,6.555182
-51.767762,50,6.591398
-55.232685,50,6.628805
-62.853162,50,6.666293
-56.905484,50,6.705594
-62.117805,50,6.741327
-60.323391,50,6.777304
-53.947418,50,6.804494
-53.792198,50,6.842868
-52.017709,50,6.871255
-55.4607,50,6.912297
-52.513264,50,6.951027
-57.839276,50,6.992711
-51.235617,50,7.018838
-56.172402,50,7.044333
-54.013369,50,7.082745
-59.769945,50,7.127506
-58.72702,50,7.163957
-54.830264,50,7.191447
-49.823746,50,7.221557
-46.694523,50,7.245159
-50.752147,50,7.277287
-55.626661,50,7.299316
-60.237169,50,7.328761
-52.380051,50,7.360675
-55.487124,50,7.398395
-60.010774,50,7.436816
-53.355507,50,7.479101
-57.808573,50,7.507055
-56.645363,50,7.532186
-54.556391,50,7.555768
-64.808094,50,7.591633
-50.65006,50,7.622729
-53.864106,50,7.650139
-65.334825,50,7.679737
-53.747148,50,7.70629
-52.049363,50,8.54904
-57.826436,50,8.576546
-50.134255,50,8.616398
-47.260249,50,8.649355
-48.47553,50,8.691851
-54.019667,50,8.731812
-50.762522,50,8.770368
-56.013533,50,8.810006
-53.640527,50,8.849596
-52.321611,50,8.885267
