#{"t_start": 1765911174.059481, "env_id": "Reacher-v4"}
r,l,t
-61.362601,50,0.571327
-68.447504,50,0.608471
-53.603274,50,0.645139
-64.206838,50,0.671417
-61.211965,50,0.715856
-54.60298,50,0.759838
-66.183238,50,0.802395
-57.637511,50,0.84304
-56.357937,50,0.885731
-59.599872,50,0.922364
-58.913776,50,0.96429
-61.83093,50,1.004021
-60.402364,50,1.041243
-60.343584,50,1.082597
-58.503677,50,1.123522
-65.958785,50,1.167037
-63.749416,50,1.204015
-63.44272,50,1.247959
-61.760258,50,1.292169
-64.962493,50,1.331244
-62.446323,50,1.372599
-61.785255,50,1.411305
-71.375895,50,1.449121
-67.499581,50,1.491099
-59.834671,50,1.527065
-67.461933,50,1.569201
-58.738318,50,1.610941
-64.148161,50,1.653256
-54.569209,50,1.689821
-60.278768,50,1.729485
-58.192025,50,1.771121
-53.649973,50,1.811833
-64.22404,50,1.852648
-69.000821,50,1.892491
-62.677335,50,1.931674
-65.007965,50,1.971289
-52.255396,50,2.013843
-52.615224,50,2.053181
-62.859303,50,2.087467
-65.269776,50,2.126441
-56.44359,50,2.883197
-65.057125,50,2.924053
-63.615575,50,2.966043
-60.936534,50,3.000212
-56.196609,50,3.037723
-58.452443,50,3.078487
-57.17227,50,3.114871
-57.338406,50,3.159295
-58.015929,50,3.19875
-55.520972,50,3.240544
-63.165992,50,3.27939
-68.271432,50,3.322944
-64.836249,50,3.362394
-63.546754,50,3.405296
-57.314727,50,3.442458
-62.345313,50,3.483331
-52.036631,50,3.523025
-56.553791,50,3.562234
-54.992965,50,3.601897
-65.350019,50,3.644465
-72.335982,50,3.682848
-58.67523,50,3.721609
-59.27728,50,3.759821
-57.844882,50,3.802257
-61.119853,50,3.841993
-65.191651,50,3.880929
-59.24777,50,3.92124
-63.305293,50,3.959832
-60.236818,50,4.002113
-53.321255,50,4.042378
-59.619286,50,4.079898
-64.499153,50,4.122228
-55.379831,50,4.160273
-63.002417,50,4.200154
-53.900279,50,4.240437
-54.65261,50,4.279943
-60.54154,50,4.321625
-50.792202,50,4.362446
-61.463808,50,4.401412
-62.566089,50,4.442089
-62.228984,50,4.47964
-56.1146,50,5.103092
-45.013906,50,5.144151
-63.946104,50,5.182986
-57.330661,50,5.222858
-61.311696,50,5.265357
-59.566507,50,5.303432
-59.591289,50,5.340189
-55.890859,50,5.381571
-67.754435,50,5.422556
-54.570126,50,5.463173
-55.01382,50,5.502238
-60.89991,50,5.545304
-52.211691,50,5.581366
-50.921391,50,5.62448
-55.091571,50,5.661744
-54.911504,50,5.703074
-58.995095,50,5.747388
-57.742196,50,5.78791
-59.039832,50,5.828446
-63.617119,50,5.865674
-55.709363,50,5.908417
-62.976525,50,5.945201
-57.868774,50,5.983382
-58.621228,50,6.02248
-66.06746,50,6.059674
-68.125471,50,6.099896
-50.395109,50,6.13736
-54.103029,50,6.179322
-55.672813,50,6.220143
-64.783909,50,6.258188
-54.95696,50,6.298452
-56.270872,50,6.339034
-60.861002,50,6.379021
-55.569695,50,6.417622
-51.88111,50,6.457383
-54.548732,50,6.500087
-56.942279,50,6.541845
-56.652555,50,6.582921
-53.939735,50,6.623283
-56.996314,50,6.659541
-51.133023,50,6.701642
-58.595191,50,7.397256
-58.238131,50,7.436792
-55.818957,50,7.476922
-53.791242,50,7.518456
-49.850051,50,7.557435
-55.486793,50,7.596965
-49.386338,50,7.638218
-51.702486,50,7.678151
-55.866345,50,7.717893
-61.293121,50,7.754284
-65.425238,50,7.795877
-56.971786,50,7.835152
-50.187854,50,7.87465
-61.49946,50,7.91504
-52.606714,50,7.956008
-54.940085,50,7.994975
-57.419815,50,8.035598
-56.601611,50,8.075575
-65.446405,50,8.115399
-63.023674,50,8.156095
-58.500268,50,8.196052
-50.19579,50,8.233446
-56.458896,50,8.270356
-62.205832,50,8.311332
-52.265123,50,8.35412
-58.745066,50,8.392939
-50.46653,50,8.429577
-51.496581,50,8.457314
-48.464298,50,8.47768
-68.489929,50,8.51667
-62.641585,50,8.558753
-55.035083,50,8.601353
-60.25626,50,8.638508
-53.709407,50,8.677957
-62.704888,50,8.717566
-56.133909,50,8.759292
-57.054423,50,8.800815
-52.771453,50,8.841989
-62.534792,50,8.884864
-65.185467,50,8.923017
-47.809942,50,8.959533
-55.156725,50,9.753078
-51.247389,50,9.790217
-45.275853,50,9.833313
-53.876779,50,9.869468
-48.94281,50,9.909338
-59.754024,50,9.947565
-52.871373,50,9.985236
-49.229591,50,10.025769
