#{"t_start": 1765845716.792166, "env_id": "Reacher-v5"}
r,l,t
-61.591976,50,0.184637
-58.59456,50,0.237895
-55.357221,50,0.288807
-57.297086,50,0.356519
-55.976749,50,0.418746
-58.686258,50,0.490773
-57.172083,50,0.563868
-56.308571,50,0.632693
-59.076067,50,0.70672
-66.762161,50,0.777629
-64.782611,50,0.850717
-66.298477,50,0.915079
-67.735701,50,0.985399
-59.858861,50,1.032021
-65.837147,50,1.076633
-68.562743,50,1.133862
-64.922867,50,1.17853
-62.662385,50,1.222941
-63.782209,50,1.271883
-68.546941,50,1.314612
-67.173425,50,1.357733
-59.725235,50,1.399854
-63.334087,50,1.44735
-57.347175,50,1.493736
-54.925797,50,1.53603
-59.027433,50,1.581582
-56.350301,50,1.625246
-66.554584,50,1.669969
-62.833484,50,1.712984
-58.897463,50,1.75597
-61.964035,50,1.799356
-57.930619,50,1.842811
-52.76634,50,1.886053
-62.696557,50,1.929201
-63.947518,50,1.97241
-63.201672,50,2.01636
-62.147581,50,2.058087
-61.049079,50,2.101544
-62.059793,50,2.145082
-63.426991,50,2.188337
-65.916584,50,21.321933
-64.287259,50,21.367115
-56.761597,50,21.411084
-62.076989,50,21.456594
-55.186145,50,21.502214
-53.824455,50,21.558219
-60.574872,50,21.603864
-62.454821,50,21.648797
-49.933266,50,21.690965
-52.381526,50,21.733017
-60.491437,50,21.778454
-61.208592,50,21.829475
-52.585188,50,21.884827
-55.438808,50,21.933897
-56.421753,50,21.978211
-58.165282,50,22.024885
-60.784221,50,22.071329
-60.387897,50,22.114029
-49.088997,50,22.156677
-56.578195,50,22.199514
-59.452403,50,22.242349
-58.925271,50,22.290273
-58.157785,50,22.336427
-56.22035,50,22.381144
-54.245243,50,22.423991
-62.107123,50,22.468023
-59.474659,50,22.512939
-52.561767,50,22.560714
-50.949859,50,22.602731
-65.319218,50,22.645187
-61.139459,50,22.687548
-57.237165,50,22.730031
-59.072253,50,22.775287
-64.644274,50,22.821684
-58.535141,50,22.864759
-59.174363,50,22.909573
-56.070412,50,22.952305
-51.970103,50,22.99835
-50.441352,50,23.041097
-58.558384,50,23.083586
-55.490264,50,23.126534
-55.467468,50,43.536508
-57.669915,50,43.581468
-57.731932,50,43.625597
-50.652548,50,43.668134
-51.884366,50,43.710832
-53.439482,50,43.759841
-55.595602,50,43.802555
-56.72296,50,43.844915
-58.729763,50,43.896223
-54.449932,50,43.943366
-60.206272,50,43.992798
-53.322965,50,44.039984
-54.889359,50,44.082558
-56.11625,50,44.137301
-63.104919,50,44.184731
-62.305932,50,44.230781
-59.135719,50,44.27387
-57.287391,50,44.318987
-58.507865,50,44.362239
-61.488145,50,44.407503
-59.753778,50,44.449009
-56.268341,50,44.496943
-58.267198,50,44.544033
-61.351346,50,44.588488
-51.234271,50,44.632803
-57.98049,50,44.679268
-58.7567,50,44.723551
-51.397371,50,44.768689
-61.182793,50,44.818609
-63.060916,50,44.869793
-53.055771,50,44.915789
-55.22197,50,44.958108
-62.694108,50,45.00797
-55.892707,50,45.053247
-60.602392,50,45.10088
-58.006587,50,45.150987
-60.448677,50,45.201355
-56.344381,50,45.24821
-56.31721,50,45.297579
-67.345262,50,45.343662
-50.132877,50,45.387264
-48.213102,50,67.499139
-58.898061,50,67.560143
-52.383905,50,67.642017
-47.863062,50,67.713561
-63.459029,50,67.779722
-49.187195,50,67.845521
-56.072342,50,67.890955
-53.582682,50,67.933614
-52.80333,50,67.976274
-54.266106,50,68.020508
-58.17506,50,68.067285
-55.931505,50,68.110806
-66.330545,50,68.153808
-59.250909,50,68.196178
-60.046762,50,68.239145
-46.84939,50,68.281899
-53.949124,50,68.334619
-50.837727,50,68.380346
-53.453984,50,68.42708
-56.084618,50,68.474497
-55.433321,50,68.522742
-50.874012,50,68.576144
-53.635271,50,68.624381
-61.149501,50,68.670784
-65.345289,50,68.717857
-65.122957,50,68.765505
-52.14004,50,68.812723
-53.055914,50,68.861537
-58.067197,50,68.905169
-54.178403,50,68.948322
-47.932688,50,68.992728
-55.214886,50,69.03538
-58.150623,50,69.089412
-56.230685,50,69.140561
-57.767184,50,69.188004
-54.981768,50,69.235198
-59.23116,50,69.277771
-48.388105,50,69.325855
-52.490581,50,69.369289
-56.810757,50,69.412129
-53.704393,50,69.466117
-41.493552,50,92.198852
-48.052447,50,92.242641
-44.560643,50,92.290431
-47.5438,50,92.335387
-52.087468,50,92.381713
-51.181566,50,92.426265
-55.642924,50,92.476113
-53.40741,50,92.518447
-53.619033,50,92.560852
-53.840167,50,92.603278
-53.002469,50,92.64573
-50.51099,50,92.688698
-59.101371,50,92.731382
-52.296055,50,92.773779
-53.955288,50,92.816131
-47.48057,50,92.85828
-48.158132,50,92.90082
-53.258246,50,92.94311
-56.836655,50,92.986403
-48.090672,50,93.030599
-52.707115,50,93.072936
-51.671365,50,93.11519
-55.077025,50,93.157712
-53.389112,50,93.199867
