#{"t_start": 1765911998.2227528, "env_id": "Reacher-v4"}
r,l,t
-60.33129,50,0.078745
-63.541284,50,0.134948
-66.493304,50,0.967171
-56.954634,50,1.006902
-58.324205,50,1.048713
-63.570786,50,1.940114
-60.628356,50,1.97862
-52.651883,50,2.759908
-56.0708,50,2.814446
-55.007745,50,2.869277
-65.954545,50,3.759727
-62.385391,50,3.795042
-57.447944,50,4.617271
-65.512387,50,4.655601
-57.46385,50,4.690905
-60.386815,50,5.529466
-53.172051,50,5.565148
-60.308065,50,6.373593
-56.676336,50,6.408363
-61.464372,50,6.443815
-60.574917,50,7.202291
-56.152135,50,7.242291
-68.211899,50,7.293909
-56.310483,50,8.182082
-62.70557,50,8.22075
-58.809127,50,9.067447
-58.403959,50,9.130261
-59.732979,50,9.193245
-65.475463,50,9.963444
-61.161214,50,10.00096
-56.470942,50,10.628048
-61.367651,50,10.692375
-60.945419,50,10.763988
-66.153451,50,11.643401
-63.714896,50,11.687187
-74.330149,50,12.529801
-59.774711,50,12.564815
-61.110326,50,12.600547
-63.873907,50,13.477501
-67.243489,50,13.512699
-65.240581,50,14.286136
-69.753636,50,14.327757
-61.980542,50,14.36714
-70.918029,50,15.258108
-62.806624,50,15.299632
-62.607414,50,15.334934
-67.944168,50,16.215166
-70.469009,50,16.250581
-72.70382,50,17.077003
-75.036776,50,17.123144
-70.486344,50,17.182634
-76.951698,50,18.06051
-61.034806,50,18.097075
-72.631851,50,18.623022
-70.400722,50,18.664707
-71.57217,50,18.703014
-69.319709,50,19.584482
-69.203672,50,19.629533
-66.137859,50,20.375602
-74.461086,50,20.444247
-74.150606,50,20.494556
-66.782076,50,21.213475
-70.900304,50,21.252109
-73.336115,50,21.29483
-66.836403,50,22.033765
-69.814099,50,22.085493
-74.116044,50,22.943823
-68.019677,50,23.006219
-73.025369,50,23.065715
-70.415547,50,23.936404
-69.875818,50,23.975509
-72.710491,50,24.805814
-74.873898,50,24.843908
-74.471941,50,24.893153
-71.771909,50,25.801376
-80.505939,50,25.861061
-73.486357,50,26.706766
-71.350717,50,26.749547
-71.937396,50,26.788146
-73.038544,50,27.512832
-73.469324,50,27.557569
-73.135521,50,28.376742
-70.217508,50,28.420529
-72.678417,50,28.460313
-75.405896,50,29.350118
-75.749439,50,29.393993
-79.906499,50,29.431586
-81.846974,50,30.312111
-72.993107,50,30.348659
-74.396355,50,31.174613
-72.462054,50,31.214812
-76.528386,50,31.256049
-76.639693,50,32.131263
-81.861999,50,32.171646
-68.28717,50,33.006979
-79.972194,50,33.050553
-75.826823,50,33.099261
-78.123839,50,33.985201
-79.97884,50,34.049137
-75.300286,50,34.914446
-75.001976,50,34.978908
-76.844867,50,35.049643
-82.552438,50,35.910053
-78.38874,50,35.950141
-79.297787,50,36.811692
-76.798586,50,36.879753
-78.606772,50,36.943811
-78.028253,50,37.843821
-68.2628,50,37.880953
-81.528654,50,37.917854
-75.540927,50,38.451379
-82.220071,50,38.489287
-82.474531,50,39.309951
-78.434499,50,39.347277
-75.152408,50,39.383805
-75.896165,50,40.247539
-78.497677,50,40.292276
-77.613294,50,40.973703
-71.454543,50,41.009841
-77.622778,50,41.050666
-78.33671,50,41.602552
-77.31875,50,41.646248
-83.545748,50,42.473204
-79.640564,50,42.512073
-80.624846,50,42.547307
-76.637299,50,43.423574
-81.807391,50,43.463331
-74.895108,50,43.499446
-76.83555,50,44.007182
-74.214297,50,44.045838
-78.880564,50,44.848007
-80.544056,50,44.891914
-75.565706,50,44.940556
-78.085223,50,45.818386
-81.016665,50,45.85707
-77.967352,50,46.632695
-77.569801,50,46.671394
-77.570312,50,46.711083
-82.592157,50,47.524234
-75.502247,50,47.569968
-77.496855,50,48.397483
-70.423386,50,48.436669
-82.854756,50,48.482203
-79.556789,50,49.062916
-76.849638,50,49.104825
-73.658058,50,49.925365
-77.762912,50,49.966345
-79.262977,50,50.00561
-87.393088,50,50.894469
-78.241033,50,50.935593
-71.25004,50,50.974669
-73.680689,50,51.848482
-77.812415,50,51.88711
-80.928723,50,52.717279
-80.975246,50,52.755635
-83.630272,50,52.795295
-78.892279,50,53.629003
-76.826773,50,53.669408
-82.377823,50,54.178774
-81.436648,50,54.217892
-81.485338,50,54.259901
-76.488196,50,55.006628
-75.978303,50,55.049037
-79.699245,50,55.891123
-77.115394,50,55.932547
-77.372824,50,55.972914
-73.053833,50,56.869622
-77.35208,50,56.908563
-85.179894,50,57.730438
-76.732783,50,57.772611
-75.674758,50,57.813005
-78.391619,50,58.725351
-75.575181,50,58.768417
-80.257906,50,58.810484
-75.164878,50,59.708861
-73.128373,50,59.747655
-77.928969,50,60.472552
-72.956248,50,60.513293
-77.180804,50,60.552123
-68.403282,50,61.445298
-77.473876,50,61.487079
