#{"t_start": 1765918773.0327141, "env_id": "Reacher-v4"}
r,l,t
-55.349107,50,0.090118
-68.123668,50,0.160347
-57.880514,50,0.228875
-58.357788,50,0.301098
-60.953254,50,0.368979
-58.451119,50,0.444663
-64.701962,50,0.515625
-61.649205,50,0.586525
-61.116332,50,0.652205
-66.869825,50,0.718538
-54.162562,50,0.789502
-64.878299,50,0.85855
-57.723325,50,0.929086
-61.079596,50,0.999938
-64.235278,50,1.06011
-61.601293,50,1.124256
-61.062096,50,1.195166
-55.454373,50,1.261117
-71.060205,50,1.327046
-64.166284,50,1.399631
-68.082264,50,1.464509
-56.698789,50,1.537068
-62.482893,50,1.600341
-63.887408,50,1.669491
-56.390644,50,1.737545
-52.482532,50,1.800388
-54.10101,50,1.868011
-58.966151,50,1.940177
-64.154322,50,2.005629
-59.409232,50,2.074355
-59.66369,50,2.132674
-55.792549,50,2.204178
-53.93137,50,2.277366
-60.026484,50,2.348661
-65.293393,50,2.410992
-67.819554,50,2.481357
-60.344326,50,2.542266
-65.067676,50,2.606494
-59.895314,50,2.671774
-54.379007,50,2.739161
-61.44883,50,3.640648
-59.5588,50,3.714732
-64.344315,50,3.788054
-58.744093,50,3.854456
-62.300456,50,3.925354
-57.915441,50,4.000497
-57.90491,50,4.064005
-58.79657,50,4.128762
-60.074616,50,4.197809
-56.398777,50,4.261553
-57.930777,50,4.32981
-55.685308,50,4.403321
-51.818232,50,4.475428
-63.21469,50,4.539978
-60.864128,50,4.613431
-63.055278,50,4.682117
-61.605888,50,4.752432
-58.266993,50,4.821963
-53.379246,50,4.888876
-51.138415,50,4.956645
-60.673466,50,5.017211
-61.717763,50,5.086268
-67.067505,50,5.156375
-60.568965,50,5.230911
-54.704425,50,5.296133
-45.713986,50,5.359394
-65.896223,50,5.428334
-57.176192,50,5.491544
-61.372481,50,5.562348
-63.212585,50,5.630581
-61.274954,50,5.700783
-50.539523,50,5.769289
-59.445871,50,5.834058
-58.26074,50,5.905887
-54.426079,50,5.977991
-67.235337,50,6.050469
-58.50499,50,6.114981
-64.823495,50,6.172616
-61.008313,50,6.241598
-59.468263,50,6.307602
-62.04838,50,6.375975
-59.361736,50,7.24491
-63.568835,50,7.321289
-56.087958,50,7.395376
-56.046522,50,7.462305
-60.441881,50,7.530809
-58.594874,50,7.597067
-57.4461,50,7.663476
-57.238324,50,7.733836
-51.226581,50,7.802032
-56.976298,50,7.870546
-57.004986,50,7.935635
-54.530339,50,8.012121
-53.094267,50,8.074472
-55.837813,50,8.141876
-56.875537,50,8.211004
-50.978286,50,8.280392
-59.531112,50,8.355605
-59.476934,50,8.420618
-54.942518,50,8.486158
-58.717408,50,8.559844
-56.146588,50,8.630126
-51.325558,50,8.696717
-55.858308,50,8.759789
-57.959051,50,8.834878
-60.414247,50,8.907088
-56.793169,50,8.978235
-60.686655,50,9.051424
-51.825756,50,9.125534
-55.228556,50,9.197622
-60.301759,50,9.264986
-64.01061,50,9.337446
-55.525691,50,9.403472
-53.285037,50,9.474094
-55.097062,50,9.539387
-55.433829,50,9.612849
-70.915997,50,9.674769
-55.515046,50,9.746089
-49.468956,50,9.814749
-55.506987,50,9.881468
-55.43505,50,9.951422
-58.59644,50,10.021861
-56.14081,50,10.893424
-58.529866,50,10.966738
-62.014431,50,11.042933
-59.849258,50,11.118414
-52.494148,50,11.191569
-51.787877,50,11.264411
-57.368739,50,11.330544
-57.754727,50,11.398304
-54.118482,50,11.467597
-58.420129,50,11.536095
-58.909979,50,11.601343
-54.624455,50,11.676249
-51.648214,50,11.74324
-50.618237,50,11.813966
-57.303392,50,11.878814
-55.191218,50,11.951455
-60.140447,50,12.02279
-49.451295,50,12.090155
-60.832982,50,12.15132
-60.47944,50,12.224149
-52.070281,50,12.296484
-51.174026,50,12.36976
-50.635449,50,12.440922
-50.469176,50,12.512481
-46.435273,50,12.585037
-48.166351,50,12.648262
-50.62269,50,12.715844
-53.76578,50,12.78707
-50.285821,50,12.857965
-46.818746,50,12.924177
-53.92546,50,12.989858
-56.518755,50,13.056975
-52.835045,50,13.130672
-59.790403,50,13.188334
-51.895962,50,13.2531
-53.087236,50,13.326701
-52.652822,50,13.398148
-50.303513,50,13.469322
-47.947597,50,13.528193
-51.286031,50,13.593224
-50.720479,50,13.665434
-52.366425,50,14.53891
-51.614322,50,14.613568
-53.333098,50,14.68136
-55.448619,50,14.753076
-52.166822,50,14.815593
-48.159814,50,14.881307
-52.26909,50,14.956334
-51.520014,50,15.022573
-49.798078,50,15.091735
-39.804897,50,15.162188
-51.833676,50,15.236306
-55.917775,50,15.306662
-48.395804,50,15.367449
-53.210185,50,15.44184
-53.770703,50,15.508966
-39.501204,50,15.580913
-44.557737,50,15.649182
-56.749774,50,15.723967
-54.28707,50,15.798704
-54.687,50,15.871736
-46.967251,50,15.938906
-50.328327,50,16.005054
-56.108599,50,16.067678
-45.222941,50,16.132452
-50.473732,50,16.197441
-53.391138,50,16.269545
-52.046272,50,16.340969
-47.15878,50,16.412249
-50.909074,50,16.477146
-46.978429,50,16.549249
-53.701168,50,16.619758
-47.164718,50,16.695047
-48.12336,50,16.764055
-50.978924,50,16.829632
-44.848983,50,16.895947
-45.741029,50,16.961417
-47.669532,50,17.024699
-55.468013,50,17.087836
-51.599558,50,17.15083
-57.373151,50,17.225954
-47.820021,50,17.290167
-49.672238,50,18.176697
-52.180241,50,18.253545
-46.51223,50,18.31515
-50.063646,50,18.384382
-44.07197,50,18.458105
-46.836359,50,18.526639
-56.529637,50,18.595183
-50.343075,50,18.666615
-36.736376,50,18.737404
-46.687088,50,18.810332
-45.182417,50,18.877115
-47.448611,50,18.94489
-44.381032,50,19.008892
-46.669177,50,19.076222
-50.513084,50,19.134409
-43.933867,50,19.207385
-46.170803,50,19.274915
-45.578718,50,19.34808
-46.481588,50,19.414259
-44.33229,50,19.484278
-39.405015,50,19.54724
-46.633668,50,19.616185
-52.151886,50,19.686647
-43.603712,50,19.750831
-46.418046,50,19.817911
-46.626266,50,19.878976
-43.87677,50,19.952421
-48.817294,50,20.01822
-45.144497,50,20.088287
-59.512554,50,20.158873
-51.412803,50,20.234236
-45.932673,50,20.303628
-44.811772,50,20.37342
-47.189222,50,20.438601
-48.605057,50,20.511487
-45.200741,50,20.576384
-48.438872,50,20.642303
-43.028788,50,20.7137
-48.680143,50,20.785277
-50.137787,50,20.855072
-47.321443,50,20.920403
-41.975011,50,21.821983
-38.189662,50,21.892211
-47.479921,50,21.958027
-48.404736,50,22.027075
-38.380528,50,22.089399
-43.602592,50,22.159531
-42.283392,50,22.233912
-38.786952,50,22.306127
-39.422233,50,22.375145
-45.052643,50,22.446054
-42.350031,50,22.512753
-41.551671,50,22.585979
-41.423694,50,22.649786
-45.253229,50,22.726132
-47.979299,50,22.784882
-43.849104,50,22.85451
-41.076824,50,22.92826
-44.293258,50,22.993907
-40.041998,50,23.068403
-50.671502,50,23.132388
-42.047331,50,23.205412
-43.189218,50,23.276908
-42.288125,50,23.349803
-46.625526,50,23.422257
-40.514176,50,23.492458
-53.665148,50,23.564412
-41.521609,50,23.633906
-38.19843,50,23.706681
-43.021474,50,23.772316
-43.537442,50,23.841381
-50.761978,50,23.912345
-43.811804,50,23.982738
-51.724703,50,24.055023
-48.993291,50,24.128342
-44.838012,50,24.1894
-41.002633,50,24.260845
-42.581038,50,24.326987
-43.292369,50,24.399526
-40.202584,50,24.472332
-45.790392,50,24.540782
-50.451384,50,24.615245
-47.126829,50,25.516469
-37.957893,50,25.5821
-40.305131,50,25.646569
-38.089691,50,25.723307
-37.814863,50,25.79834
-40.754567,50,25.861987
-40.073175,50,25.93184
-37.573198,50,26.000082
-36.225358,50,26.069534
-40.528752,50,26.140526
-33.12338,50,26.211094
-41.229924,50,26.28054
-40.406967,50,26.348503
-44.760113,50,26.414208
-42.899029,50,26.474912
-36.788577,50,26.545295
-37.574323,50,26.613272
-41.842169,50,26.682511
-35.879375,50,26.751955
-38.623702,50,26.815228
-45.377616,50,26.876858
-35.058384,50,26.947905
-40.493726,50,27.015772
-36.508804,50,27.089322
-35.91488,50,27.164495
-40.999862,50,27.230521
-41.591929,50,27.30234
-38.651535,50,27.374266
-41.029684,50,27.448155
-40.890068,50,27.519501
-34.585394,50,27.588419
-42.18408,50,27.652723
-41.022804,50,27.720635
-43.416956,50,27.787941
-44.165493,50,27.860223
-45.053761,50,27.93262
-45.122509,50,27.996361
-46.760085,50,28.063155
-39.196431,50,28.136996
-37.148549,50,28.208413
-46.308156,50,28.274667
-43.697607,50,29.158701
-34.088912,50,29.23621
-45.79076,50,29.310862
-44.476485,50,29.381622
-41.844398,50,29.448544
-40.029247,50,29.523842
-40.360402,50,29.587481
-40.516067,50,29.659093
-41.081171,50,29.737855
-38.582635,50,29.790654
-36.259932,50,29.86417
-41.18546,50,29.929301
-36.531436,50,29.99534
-36.002153,50,30.063295
-42.231328,50,30.12505
-35.315058,50,30.199099
-30.285377,50,30.261906
-34.578468,50,30.332326
-39.392571,50,30.397266
-35.334166,50,30.460621
-33.800891,50,30.531696
-35.962271,50,30.601427
-32.003191,50,30.670216
-31.478854,50,30.733367
-37.216138,50,30.801883
-37.076635,50,30.863418
-33.06416,50,30.931899
-39.915196,50,30.992219
-33.91735,50,31.055864
-40.846048,50,31.126704
-40.947645,50,31.199461
-38.258835,50,31.266533
-39.912339,50,31.338971
-36.571737,50,31.406246
-39.74813,50,31.470412
-44.411767,50,31.543463
-42.334268,50,31.60925
-43.218942,50,31.673267
-31.824517,50,31.744936
-43.761541,50,31.815125
-38.797947,50,31.886188
-38.396752,50,32.781177
-36.059782,50,32.854895
-37.14599,50,32.924103
-39.787906,50,32.995738
-33.003203,50,33.05345
-32.268241,50,33.121923
-30.342085,50,33.195912
-27.769179,50,33.260239
-34.286827,50,33.327498
-35.404438,50,33.400796
-40.146064,50,33.470431
-36.987974,50,33.5392
-30.802207,50,33.605398
-36.811129,50,33.677264
-30.643581,50,33.738619
-31.642246,50,33.80754
-39.418572,50,33.879428
-35.593013,50,33.951996
-34.498026,50,34.021533
-31.582275,50,34.096768
-33.802367,50,34.168076
-31.910212,50,34.239251
-31.579142,50,34.310917
-31.599358,50,34.376056
-32.089899,50,34.452256
-37.178864,50,34.52461
-30.184166,50,34.588051
-38.080959,50,34.647456
-31.238182,50,34.718935
-34.976062,50,34.783381
-38.779549,50,34.840323
-37.065322,50,34.909592
-32.55673,50,34.973824
-37.832997,50,35.038248
-35.972909,50,35.104713
-38.590285,50,35.163809
-34.937482,50,35.237563
-35.995087,50,35.295676
-28.378848,50,35.361767
-35.376607,50,35.432655
-34.248765,50,35.497421
-32.28268,50,36.394144
