#{"t_start": 1765840535.0762434, "env_id": "Reacher-v5"}
r,l,t
-67.679321,50,0.638918
-67.487118,50,0.670348
-59.966961,50,0.695351
-57.337307,50,0.716869
-63.873608,50,0.738223
-52.449714,50,0.760934
-57.928081,50,0.786427
-55.596823,50,0.809732
-61.981576,50,0.837245
-62.988106,50,0.865561
-52.881535,50,0.897542
-62.130098,50,0.921789
-60.645832,50,0.952981
-66.82594,50,0.986733
-54.559974,50,1.019495
-63.672481,50,1.049706
-57.464923,50,1.074265
-61.720866,50,1.102585
-64.364281,50,1.135485
-61.664741,50,1.165537
-68.147993,50,1.190878
-68.165049,50,1.227093
-62.493393,50,1.252688
-67.076235,50,1.287772
-65.731413,50,1.318026
-69.937392,50,1.352012
-55.459957,50,1.381073
-59.998291,50,1.406276
-60.584622,50,1.429058
-62.140929,50,1.460356
-59.719453,50,1.491055
-58.419614,50,1.512794
-62.139376,50,1.535063
-63.685791,50,1.557307
-50.716914,50,1.592735
-63.552952,50,1.614268
-69.10284,50,1.658884
-63.563965,50,1.698161
-60.041705,50,1.737194
-58.463365,50,1.780513
-59.408067,50,2.790865
-55.9445,50,2.830804
-57.791385,50,2.868914
-61.816836,50,2.908871
-64.349306,50,2.948131
-64.331499,50,2.988486
-57.075086,50,3.030431
-62.547961,50,3.067801
-63.841029,50,3.110242
-53.308675,50,3.150469
-55.423496,50,3.191082
-58.0795,50,3.227658
-53.211028,50,3.268133
-60.931682,50,3.30852
-64.744084,50,3.347501
-67.236726,50,3.39168
-53.929835,50,3.429451
-63.444173,50,3.468841
-59.567531,50,3.505423
-55.796745,50,3.546075
-58.286818,50,3.586627
-52.110333,50,3.623606
-52.268905,50,3.665463
-61.5075,50,3.702142
-60.676815,50,3.740688
-69.284025,50,3.780243
-59.219832,50,3.820256
-58.540298,50,3.858598
-55.765292,50,3.896522
-60.43182,50,3.934401
-68.680135,50,3.97195
-57.419787,50,4.011521
-62.70274,50,4.049603
-57.59559,50,4.08953
-71.224897,50,4.128117
-63.88764,50,4.168234
-63.196683,50,4.207973
-52.525238,50,4.249105
-60.786751,50,4.285325
-67.099753,50,4.327018
-62.03636,50,4.364469
-52.516587,50,5.365613
-70.003979,50,5.397074
-61.936839,50,5.435073
-53.915028,50,5.472897
-51.492561,50,5.513392
-61.906148,50,5.551934
-60.527415,50,5.589596
-46.882431,50,5.628565
-56.613575,50,5.668139
-59.597369,50,5.703902
-57.490299,50,5.747156
-49.180787,50,5.784134
-52.326208,50,5.822785
-51.744634,50,5.864314
-64.834929,50,5.904211
-57.578876,50,5.942982
-50.948569,50,5.981072
-57.486397,50,6.020606
-53.113701,50,6.060295
-54.655276,50,6.100235
-55.628271,50,6.136359
-55.257677,50,6.176181
-55.418283,50,6.215544
-55.720891,50,6.253062
-60.960414,50,6.291577
-56.058881,50,6.33132
-56.457299,50,6.372729
-58.896466,50,6.408413
-63.01692,50,6.447585
