train/critic_loss,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,train/learning_rate,train/actor_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
0.05467696115374565,159,340,17000,106,0.001,9.754154205322266,16899,-7.404414230000001,50.0,,
0.037218108773231506,158,344,17200,108,0.001,9.922746658325195,17099,-7.409805660000001,50.0,,
0.04691851884126663,158,348,17400,109,0.001,9.781708717346191,17299,-7.54797147,50.0,,
0.033355362713336945,158,352,17600,110,0.001,10.005159378051758,17499,-7.554528769999999,50.0,,
0.04469762742519379,158,356,17800,112,0.001,9.951346397399902,17699,-7.46056845,50.0,,
0.048934657126665115,158,360,18000,113,0.001,9.934901237487793,17899,-7.4302069699999995,50.0,,
0.046402014791965485,158,364,18200,114,0.001,10.089445114135742,18099,-7.457989260000001,50.0,,
0.04294530302286148,158,368,18400,115,0.001,10.116012573242188,18299,-7.544110139999999,50.0,,
0.04624824970960617,158,372,18600,117,0.001,10.137020111083984,18499,-7.5399767099999995,50.0,,
0.05416075140237808,158,376,18800,118,0.001,10.146848678588867,18699,-7.554679740000001,50.0,,
0.03558019921183586,158,380,19000,119,0.001,10.289389610290527,18899,-7.520645620000002,50.0,,
0.03932506963610649,158,384,19200,120,0.001,10.183688163757324,19099,-7.62248961,50.0,,
0.04498014971613884,158,388,19400,122,0.001,10.157798767089844,19299,-7.532626070000001,50.0,,
0.04230412840843201,159,392,19600,123,0.001,10.309046745300293,19499,-7.56712127,50.0,,
0.04205948859453201,159,396,19800,124,0.001,10.541820526123047,19699,-7.593254389999999,50.0,,
0.04464167356491089,,,20000,,0.001,10.502481460571289,19899,,,50.0,-8.64881564732641
,159,400,20000,125,,,,-7.693481439999999,50.0,,
0.04676063358783722,159,404,20200,127,0.001,10.55167007446289,20099,-7.784417200000002,50.0,,
0.04948293790221214,159,408,20400,128,0.001,10.886751174926758,20299,-7.89696213,50.0,,
0.04653928428888321,159,412,20600,129,0.001,10.62321949005127,20499,-7.960315539999999,50.0,,
0.0321781262755394,159,416,20800,130,0.001,10.822456359863281,20699,-8.046213599999998,50.0,,
0.0694715678691864,159,420,21000,131,0.001,10.914595603942871,20899,-8.100777800000001,50.0,,
0.044606029987335205,159,424,21200,133,0.001,10.89712905883789,21099,-8.136901360000001,50.0,,
0.06088874489068985,159,428,21400,134,0.001,11.079178810119629,21299,-8.10856806,50.0,,
0.04538167640566826,159,432,21600,135,0.001,10.970622062683105,21499,-8.194573040000002,50.0,,
0.04664076119661331,159,436,21800,136,0.001,11.17188835144043,21699,-8.159186969999999,50.0,,
0.04385172575712204,159,440,22000,138,0.001,11.320505142211914,21899,-8.137196229999999,50.0,,
0.04383711516857147,159,444,22200,139,0.001,11.212352752685547,22099,-7.966366410000001,50.0,,
0.04962300509214401,159,448,22400,140,0.001,11.137541770935059,22299,-7.792779549999999,50.0,,
0.05231820046901703,159,452,22600,141,0.001,11.460136413574219,22499,-7.8055217599999995,50.0,,
0.055016759783029556,159,456,22800,143,0.001,11.275726318359375,22699,-7.74748563,50.0,,
0.04426150023937225,159,460,23000,144,0.001,11.461898803710938,22899,-7.737207709999999,50.0,,
0.04615525156259537,159,464,23200,145,0.001,11.459613800048828,23099,-7.79610732,50.0,,
0.05102004110813141,159,468,23400,146,0.001,11.737403869628906,23299,-7.659076720000002,50.0,,
0.03746841475367546,159,472,23600,147,0.001,11.664909362792969,23499,-7.70906686,50.0,,
0.03828549012541771,159,476,23800,149,0.001,11.639300346374512,23699,-7.7255661799999995,50.0,,
0.039524540305137634,159,480,24000,150,0.001,11.809377670288086,23899,-7.690353269999999,50.0,,
0.04970591515302658,159,484,24200,151,0.001,11.84815788269043,24099,-7.596643159999998,50.0,,
0.052656639367341995,159,488,24400,152,0.001,11.876853942871094,24299,-7.70452061,50.0,,
0.04446711018681526,159,492,24600,154,0.001,11.967753410339355,24499,-7.661743509999999,50.0,,
0.0397842638194561,159,496,24800,155,0.001,11.894609451293945,24699,-7.61578949,50.0,,
0.058292586356401443,159,500,25000,156,0.001,12.031457901000977,24899,-7.5936755300000005,50.0,,
0.03896801918745041,159,504,25200,157,0.001,11.926992416381836,25099,-7.484352099999999,50.0,,
0.043859247118234634,159,508,25400,159,0.001,12.208622932434082,25299,-7.3759165,50.0,,
0.04402824118733406,159,512,25600,160,0.001,12.222538948059082,25499,-7.38249117,50.0,,
0.05392050743103027,159,516,25800,161,0.001,12.231216430664062,25699,-7.403791169999998,50.0,,
0.04282046854496002,159,520,26000,162,0.001,12.47006607055664,25899,-7.300292630000001,50.0,,
0.04774777591228485,159,524,26200,163,0.001,12.55661392211914,26099,-7.222573900000001,50.0,,
0.03255985677242279,159,528,26400,165,0.001,12.49143123626709,26299,-7.216226420000001,50.0,,
0.03831387311220169,159,532,26600,166,0.001,12.639789581298828,26499,-7.09894517,50.0,,
0.04438985884189606,159,536,26800,167,0.001,12.733789443969727,26699,-7.162175639999999,50.0,,
0.04655812680721283,159,540,27000,168,0.001,12.650115966796875,26899,-7.16620594,50.0,,
0.041841939091682434,159,544,27200,170,0.001,12.758644104003906,27099,-7.223566780000001,50.0,,
0.05203109234571457,159,548,27400,171,0.001,12.806190490722656,27299,-7.20136897,50.0,,
0.05281068757176399,159,552,27600,172,0.001,12.805279731750488,27499,-7.162264359999999,50.0,,
0.04495065286755562,159,556,27800,173,0.001,12.863565444946289,27699,-7.139648510000001,50.0,,
0.05102623999118805,159,560,28000,175,0.001,12.833639144897461,27899,-7.13290365,50.0,,
0.045101799070835114,159,564,28200,176,0.001,12.972858428955078,28099,-7.073439429999999,50.0,,
0.046207576990127563,159,568,28400,177,0.001,12.980122566223145,28299,-7.13509972,50.0,,
0.04273601621389389,159,572,28600,178,0.001,13.189542770385742,28499,-7.104676560000001,50.0,,
0.050726935267448425,160,576,28800,179,0.001,13.040708541870117,28699,-7.03378148,50.0,,
0.03453291207551956,160,580,29000,181,0.001,13.298604965209961,28899,-7.091203030000002,50.0,,
0.03235047310590744,160,584,29200,182,0.001,13.343924522399902,29099,-6.993562159999999,50.0,,
0.03877381235361099,160,588,29400,183,0.001,13.626911163330078,29299,-6.909176119999999,50.0,,
0.0493975430727005,160,592,29600,184,0.001,13.367313385009766,29499,-6.88501493,50.0,,
0.06908760964870453,160,596,29800,186,0.001,13.267067909240723,29699,-6.898003689999999,50.0,,
0.04445936903357506,160,600,30000,187,0.001,13.317327499389648,29899,-6.78377411,50.0,,
0.03761686384677887,160,604,30200,188,0.001,13.376502990722656,30099,-6.82806376,50.0,,
0.04961257427930832,160,608,30400,189,0.001,13.587865829467773,30299,-6.872604330000001,50.0,,
0.04658377170562744,160,612,30600,191,0.001,13.724056243896484,30499,-6.795324609999999,50.0,,
0.037970446050167084,160,616,30800,192,0.001,13.740434646606445,30699,-6.70699509,50.0,,
0.04240136593580246,160,620,31000,193,0.001,13.775046348571777,30899,-6.67477584,50.0,,
0.05721590295433998,160,624,31200,194,0.001,13.718894958496094,31099,-6.654094500000001,50.0,,
0.03828905522823334,160,628,31400,196,0.001,13.713441848754883,31299,-6.6645275900000005,50.0,,
0.04248717054724693,160,632,31600,197,0.001,13.835944175720215,31499,-6.7083168,50.0,,
0.03533030301332474,160,636,31800,198,0.001,13.916586875915527,31699,-6.549664080000001,50.0,,
0.0425310917198658,160,640,32000,199,0.001,13.861991882324219,31899,-6.46843108,50.0,,
0.0448535718023777,160,644,32200,200,0.001,14.067703247070312,32099,-6.38070421,50.0,,
0.04449053853750229,160,648,32400,202,0.001,14.073962211608887,32299,-6.319221510000001,50.0,,
0.047996729612350464,160,652,32600,203,0.001,14.128658294677734,32499,-6.315416199999999,50.0,,
0.05280794948339462,160,656,32800,204,0.001,14.141204833984375,32699,-6.3102261099999994,50.0,,
0.04842446371912956,160,660,33000,205,0.001,14.15426254272461,32899,-6.30818179,50.0,,
0.050099872052669525,160,664,33200,207,0.001,14.174561500549316,33099,-6.1989295,50.0,,
0.052960194647312164,160,668,33400,208,0.001,14.248419761657715,33299,-6.203703909999999,50.0,,
0.048141784965991974,160,672,33600,209,0.001,14.417747497558594,33499,-6.086196380000001,50.0,,
0.04335299879312515,160,676,33800,210,0.001,14.293708801269531,33699,-6.12020127,50.0,,
0.04256705194711685,160,680,34000,212,0.001,14.482046127319336,33899,-6.060018919999999,50.0,,
0.03607626631855965,160,684,34200,213,0.001,14.454285621643066,34099,-6.1271032299999995,50.0,,
0.04289759695529938,160,688,34400,214,0.001,14.498600006103516,34299,-6.0783833199999995,50.0,,
0.04691072180867195,160,692,34600,215,0.001,14.511823654174805,34499,-6.104609129999999,50.0,,
0.04887032508850098,160,696,34800,217,0.001,14.562511444091797,34699,-6.06043178,50.0,,
0.04642679542303085,160,700,35000,218,0.001,14.54848861694336,34899,-6.199589410000001,50.0,,
0.06643254309892654,160,704,35200,219,0.001,14.613476753234863,35099,-6.140338580000002,50.0,,
0.05434304103255272,160,708,35400,220,0.001,15.060172080993652,35299,-6.1341079500000015,50.0,,
0.0408269464969635,160,712,35600,222,0.001,14.737375259399414,35499,-6.10718759,50.0,,
0.03453855216503143,160,716,35800,223,0.001,14.907986640930176,35699,-6.10489967,50.0,,
0.03634868189692497,160,720,36000,224,0.001,14.917173385620117,35899,-6.171678889999999,50.0,,
0.04565498232841492,160,724,36200,225,0.001,14.841796875,36099,-6.109363139999999,50.0,,
0.0431877002120018,160,728,36400,227,0.001,14.903718948364258,36299,-6.119643550000001,50.0,,
0.04333822429180145,160,732,36600,228,0.001,15.039937019348145,36499,-6.04401334,50.0,,
0.05084539204835892,160,736,36800,229,0.001,14.968894958496094,36699,-6.049554960000002,50.0,,
0.05327709764242172,160,740,37000,230,0.001,15.053657531738281,36899,-6.07435469,50.0,,
0.04938952624797821,160,744,37200,232,0.001,15.184789657592773,37099,-6.096294239999999,50.0,,
0.0396089181303978,160,748,37400,233,0.001,15.036270141601562,37299,-6.07560636,50.0,,
0.04959670454263687,160,752,37600,234,0.001,15.056158065795898,37499,-6.04807813,50.0,,
0.031049080193042755,160,756,37800,235,0.001,15.321510314941406,37699,-5.95750317,50.0,,
0.04566054791212082,160,760,38000,237,0.001,15.2925386428833,37899,-5.87225105,50.0,,
0.04436191916465759,160,764,38200,238,0.001,15.420181274414062,38099,-6.04153702,50.0,,
0.058898843824863434,160,768,38400,239,0.001,15.327653884887695,38299,-5.9738503000000005,50.0,,
0.05096462741494179,160,772,38600,240,0.001,15.595369338989258,38499,-5.992445209999999,50.0,,
0.044773273169994354,160,776,38800,241,0.001,15.49123764038086,38699,-5.88207057,50.0,,
0.03809575363993645,160,780,39000,243,0.001,15.35671615600586,38899,-5.8313956000000005,50.0,,
0.040624428540468216,160,784,39200,244,0.001,15.559901237487793,39099,-5.680704200000001,50.0,,
0.04271737486124039,160,788,39400,245,0.001,15.48888874053955,39299,-5.837173279999999,50.0,,
0.04971304535865784,160,792,39600,246,0.001,15.695358276367188,39499,-5.8120591,50.0,,
0.04910220950841904,160,796,39800,248,0.001,15.600723266601562,39699,-5.750807099999999,50.0,,
0.047703817486763,,,40000,,0.001,15.665435791015625,39899,,,50.0,-4.710677583701909
,160,800,40000,249,,,,-5.637239409999999,50.0,,
0.040242284536361694,160,804,40200,250,0.001,15.677453994750977,40099,-5.656257890000001,50.0,,
0.042331721633672714,160,808,40400,251,0.001,15.78571891784668,40299,-5.581827249999999,50.0,,
0.03602103143930435,160,812,40600,253,0.001,15.837625503540039,40499,-5.519001599999999,50.0,,
0.045320525765419006,160,816,40800,254,0.001,15.680707931518555,40699,-5.462585689999998,50.0,,
0.04664770886301994,160,820,41000,255,0.001,15.840638160705566,40899,-5.447909900000001,50.0,,
0.04131811112165451,160,824,41200,256,0.001,15.653728485107422,41099,-5.521005349999999,50.0,,
0.04643652215600014,160,828,41400,258,0.001,15.857141494750977,41299,-5.463664200000002,50.0,,
0.04219478368759155,160,832,41600,259,0.001,15.858438491821289,41499,-5.48324756,50.0,,
0.041856005787849426,160,836,41800,260,0.001,16.057024002075195,41699,-5.641554150000001,50.0,,
0.05160413682460785,160,840,42000,261,0.001,16.182281494140625,41899,-5.6588480300000015,50.0,,
0.04500969499349594,160,844,42200,263,0.001,15.939746856689453,42099,-5.601498759999998,50.0,,
0.04595780372619629,160,848,42400,264,0.001,16.137298583984375,42299,-5.59282358,50.0,,
0.046821799129247665,160,852,42600,265,0.001,16.121047973632812,42499,-5.50375547,50.0,,
0.058042220771312714,160,856,42800,266,0.001,16.081838607788086,42699,-5.599393780000001,50.0,,
0.045256830751895905,160,860,43000,268,0.001,15.873920440673828,42899,-5.703460409999999,50.0,,
0.04705214500427246,160,864,43200,269,0.001,16.197956085205078,43099,-5.562462709999998,50.0,,
0.060530707240104675,160,868,43400,270,0.001,16.323759078979492,43299,-5.5129104799999995,50.0,,
0.053459566086530685,160,872,43600,271,0.001,16.156566619873047,43499,-5.536136310000001,50.0,,
0.04614537954330444,160,876,43800,273,0.001,16.23611831665039,43699,-5.520800669999999,50.0,,
0.045269452035427094,160,880,44000,274,0.001,16.381467819213867,43899,-5.63808332,50.0,,
0.0618867427110672,160,884,44200,275,0.001,16.301727294921875,44099,-5.70905578,50.0,,
0.0497983954846859,160,888,44400,276,0.001,16.343372344970703,44299,-5.569772140000001,50.0,,
0.033000677824020386,160,892,44600,278,0.001,16.443408966064453,44499,-5.526142200000002,50.0,,
0.03345587104558945,160,896,44800,279,0.001,16.531478881835938,44699,-5.606589779999999,50.0,,
0.0398934930562973,160,900,45000,280,0.001,16.435461044311523,44899,-5.569985040000001,50.0,,
0.040848515927791595,160,904,45200,281,0.001,16.578754425048828,45099,-5.58511662,50.0,,
0.05258682370185852,160,908,45400,283,0.001,16.45516014099121,45299,-5.55690517,50.0,,
0.04093789681792259,160,912,45600,284,0.001,16.658811569213867,45499,-5.570229519999999,50.0,,
0.058887582272291183,160,916,45800,285,0.001,16.720096588134766,45699,-5.614514609999999,50.0,,
0.04573003202676773,160,920,46000,286,0.001,16.596446990966797,45899,-5.734521699999999,50.0,,
0.04783669114112854,160,924,46200,287,0.001,16.542142868041992,46099,-5.658175619999998,50.0,,
0.05204083025455475,160,928,46400,289,0.001,16.871671676635742,46299,-5.749386289999999,50.0,,
0.05329158902168274,160,932,46600,290,0.001,16.673999786376953,46499,-5.78465572,50.0,,
0.04841580241918564,160,936,46800,291,0.001,16.853845596313477,46699,-5.64079298,50.0,,
0.047607678920030594,160,940,47000,292,0.001,16.707124710083008,46899,-5.57024928,50.0,,
0.040812790393829346,160,944,47200,294,0.001,16.809017181396484,47099,-5.60056021,50.0,,
0.04942597448825836,160,948,47400,295,0.001,17.004697799682617,47299,-5.614155489999999,50.0,,
0.0401601567864418,160,952,47600,296,0.001,16.693359375,47499,-5.741659690000001,50.0,,
0.05587627738714218,160,956,47800,297,0.001,17.000595092773438,47699,-5.7213346000000005,50.0,,
0.03934089094400406,160,960,48000,299,0.001,16.97418212890625,47899,-5.65217753,50.0,,
0.0358632355928421,160,964,48200,300,0.001,16.88650894165039,48099,-5.636372100000001,50.0,,
0.04952022433280945,160,968,48400,301,0.001,16.712173461914062,48299,-5.646146959999999,50.0,,
0.03280242905020714,160,972,48600,302,0.001,16.96845054626465,48499,-5.72939746,50.0,,
0.040388692170381546,160,976,48800,304,0.001,17.176990509033203,48699,-5.753092870000001,50.0,,
0.04548145830631256,160,980,49000,305,0.001,16.860454559326172,48899,-5.6105810300000005,50.0,,
0.05186846852302551,160,984,49200,306,0.001,17.177366256713867,49099,-5.635709030000002,50.0,,
0.06277530640363693,160,988,49400,307,0.001,17.15993881225586,49299,-5.709438189999999,50.0,,
0.04755869880318642,160,992,49600,309,0.001,17.360069274902344,49499,-5.77221866,50.0,,
0.04479203373193741,160,996,49800,310,0.001,17.141429901123047,49699,-5.726242840000001,50.0,,
0.04492928460240364,160,1000,50000,311,0.001,17.151050567626953,49899,-5.75445402,50.0,,
0.03114207461476326,160,1004,50200,312,0.001,17.17837905883789,50099,-5.750930599999999,50.0,,
0.04881647974252701,160,1008,50400,314,0.001,17.178619384765625,50299,-5.786916150000001,50.0,,
0.03974698856472969,160,1012,50600,315,0.001,17.364795684814453,50499,-5.791807219999999,50.0,,
0.04784250259399414,160,1016,50800,316,0.001,17.404891967773438,50699,-5.778568549999999,50.0,,
0.04680335521697998,160,1020,51000,317,0.001,17.1103458404541,50899,-5.653192229999999,50.0,,
0.05379246175289154,160,1024,51200,318,0.001,17.244976043701172,51099,-5.669717090000001,50.0,,
0.037070248275995255,160,1028,51400,320,0.001,17.237281799316406,51299,-5.566220980000001,50.0,,
0.04207027703523636,160,1032,51600,321,0.001,17.192642211914062,51499,-5.47950696,50.0,,
0.0390794575214386,160,1036,51800,322,0.001,17.453876495361328,51699,-5.46532362,50.0,,
0.03904581069946289,160,1040,52000,324,0.001,17.420106887817383,51899,-5.45198309,50.0,,
0.035467445850372314,160,1044,52200,325,0.001,17.461132049560547,52099,-5.407812030000001,50.0,,
0.04283549636602402,160,1048,52400,326,0.001,17.496736526489258,52299,-5.453787289999999,50.0,,
0.04343729466199875,160,1052,52600,327,0.001,17.41150665283203,52499,-5.444004879999999,50.0,,
0.03376217931509018,160,1056,52800,329,0.001,17.48564338684082,52699,-5.46463816,50.0,,
0.04585079103708267,160,1060,53000,330,0.001,17.686676025390625,52899,-5.436539620000001,50.0,,
0.039116207510232925,160,1064,53200,331,0.001,17.54303741455078,53099,-5.44860144,50.0,,
0.03595888987183571,160,1068,53400,332,0.001,17.547382354736328,53299,-5.445901540000001,50.0,,
0.043203555047512054,160,1072,53600,334,0.001,17.496511459350586,53499,-5.3271018,50.0,,
0.039982955902814865,160,1076,53800,335,0.001,17.50531768798828,53699,-5.36049235,50.0,,
0.04360382258892059,160,1080,54000,336,0.001,17.722675323486328,53899,-5.380726260000001,50.0,,
0.043925587087869644,160,1084,54200,337,0.001,17.67251205444336,54099,-5.313061020000003,50.0,,
0.0368470624089241,160,1088,54400,339,0.001,17.55632781982422,54299,-5.20980272,50.0,,
0.05225609242916107,160,1092,54600,340,0.001,17.751028060913086,54499,-5.19019088,50.0,,
0.044116731733083725,160,1096,54800,341,0.001,17.65338134765625,54699,-5.210825739999999,50.0,,
0.03946533426642418,160,1100,55000,342,0.001,17.6986083984375,54899,-5.206475719999999,50.0,,
0.0408383347094059,160,1104,55200,344,0.001,17.70267105102539,55099,-5.177493470000001,50.0,,
0.04317424073815346,160,1108,55400,345,0.001,17.64988899230957,55299,-5.27560099,50.0,,
0.040562115609645844,160,1112,55600,346,0.001,17.775819778442383,55499,-5.276082919999999,50.0,,
0.03579985722899437,160,1116,55800,347,0.001,17.83159828186035,55699,-5.265980160000001,50.0,,
0.05081083998084068,160,1120,56000,348,0.001,17.790687561035156,55899,-5.350557560000001,50.0,,
0.047262512147426605,160,1124,56200,350,0.001,17.79880142211914,56099,-5.334792619999999,50.0,,
0.04402837157249451,160,1128,56400,351,0.001,17.927152633666992,56299,-5.376147180000001,50.0,,
0.04193253815174103,160,1132,56600,352,0.001,18.001142501831055,56499,-5.4031129700000005,50.0,,
0.04034874588251114,160,1136,56800,353,0.001,17.940704345703125,56699,-5.339115220000001,50.0,,
0.044343672692775726,160,1140,57000,355,0.001,17.883098602294922,56899,-5.386075670000001,50.0,,
0.04222230240702629,160,1144,57200,356,0.001,17.884334564208984,57099,-5.473154869999998,50.0,,
0.04077746346592903,160,1148,57400,357,0.001,17.886159896850586,57299,-5.44718722,50.0,,
0.04244132339954376,160,1152,57600,358,0.001,17.87649154663086,57499,-5.41099732,50.0,,
0.036950577050447464,160,1156,57800,360,0.001,17.816322326660156,57699,-5.35438194,50.0,,
