#{"t_start": 1765840817.0253215, "env_id": "Reacher-v5"}
r,l,t
-55.986766,50,0.146641
-73.83109,50,0.196116
-57.34295,50,0.242253
-57.596827,50,0.288795
-58.85084,50,0.334826
-65.261329,50,0.381211
-55.320303,50,0.427938
-60.597406,50,0.473097
-59.19116,50,0.52657
-62.443706,50,0.579057
-55.268013,50,0.637685
-66.472452,50,0.700246
-64.063642,50,0.74255
-55.525847,50,0.78423
-56.79562,50,0.826483
-64.305857,50,0.871108
-66.61199,50,0.914102
-58.162955,50,0.957156
-63.840966,50,1.022224
-63.734868,50,1.071496
-59.712549,50,1.124677
-67.663598,50,1.190878
-57.071507,50,1.236829
-59.484973,50,1.290509
-57.99602,50,1.332259
-61.038658,50,1.37866
-58.003429,50,1.425267
-60.302122,50,1.46679
-62.268729,50,1.50816
-51.372823,50,1.551625
-58.352166,50,1.598526
-61.70575,50,1.648178
-63.023171,50,1.690106
-62.833202,50,1.732062
-53.884247,50,1.773945
-64.275948,50,1.816059
-62.838228,50,1.857714
-64.181037,50,1.89971
-59.704495,50,1.941715
-52.241196,50,1.98359
-58.638831,50,21.170404
-54.299034,50,21.215258
-59.3953,50,21.257573
-61.091931,50,21.299194
-52.914218,50,21.346782
-50.991337,50,21.387809
-59.032793,50,21.429176
-61.652611,50,21.4712
-49.883169,50,21.512842
-57.686517,50,21.554444
-64.180599,50,21.595923
-62.581208,50,21.637393
-58.697937,50,21.679185
-63.191676,50,21.721722
-61.781551,50,21.764126
-50.689936,50,21.806969
-61.990487,50,21.848045
-53.522285,50,21.890067
-56.398194,50,21.934194
-63.877476,50,21.978062
-62.535586,50,22.021846
-57.010309,50,22.062913
-65.987032,50,22.105388
-58.373919,50,22.149115
-65.858044,50,22.19295
-62.03205,50,22.236725
-56.46668,50,22.280193
-55.274119,50,22.323688
-60.321928,50,22.36728
-62.254005,50,22.410741
-60.901778,50,22.456002
-60.275169,50,22.49767
-67.527365,50,22.539538
-61.48615,50,22.58159
-59.275034,50,22.625046
-63.578793,50,22.667056
-57.345803,50,22.70901
-57.648336,50,22.751231
-54.352992,50,22.793699
-58.325335,50,22.834379
-60.629918,50,22.875087
-59.14954,50,44.749485
-60.491159,50,44.792571
-57.169124,50,44.858424
-56.5278,50,44.909152
-57.209605,50,44.95488
-63.857304,50,44.997773
-64.324753,50,45.042964
-69.159992,50,45.086425
-56.174261,50,45.12818
-57.34179,50,45.169658
-49.348869,50,45.212055
-62.411552,50,45.255129
-55.556164,50,45.296811
-62.704413,50,45.350152
-53.589634,50,45.396196
-55.906103,50,45.44135
-48.287263,50,45.48536
-55.830431,50,45.527259
-55.32218,50,45.570445
-58.8712,50,45.612229
-56.409276,50,45.654991
-59.276868,50,45.701307
-54.988456,50,45.745244
-54.541173,50,45.786978
-54.859797,50,45.828957
-55.66247,50,45.872351
-45.721265,50,45.913929
-57.946802,50,45.955325
-59.728677,50,46.002084
-51.310366,50,46.047465
-55.784979,50,46.100706
-59.932206,50,46.154044
-59.083512,50,46.205384
-56.546455,50,46.248555
-62.381048,50,46.291159
-62.59142,50,46.336756
-55.67514,50,46.378807
-65.582789,50,46.420161
-60.245836,50,46.468928
-57.3673,50,46.510754
-50.656261,50,46.563391
-50.125368,50,68.303656
-57.596384,50,68.347569
-56.991905,50,68.395821
-52.81417,50,68.439342
-52.537951,50,68.481023
-54.308393,50,68.526823
-58.924749,50,68.573502
-50.356416,50,68.618207
-52.653968,50,68.660319
-54.120749,50,68.703763
-51.281628,50,68.747203
-54.555699,50,68.789318
-57.440247,50,68.838626
-52.772014,50,68.888311
-58.266944,50,68.94634
-53.33261,50,68.994224
-56.535668,50,69.038559
-50.899972,50,69.080459
-63.105634,50,69.125143
-53.496128,50,69.172536
-54.875364,50,69.215922
-48.995669,50,69.258898
-61.906765,50,69.303042
-54.499336,50,69.353878
-64.556174,50,69.401789
-51.778595,50,69.45913
-60.944748,50,69.505661
-54.309494,50,69.553469
-58.079878,50,69.596355
-51.401904,50,69.639257
-59.385505,50,69.686854
-55.839506,50,69.729736
-53.405444,50,69.771827
-64.482372,50,69.8149
-48.718182,50,69.859313
-53.31424,50,69.903982
-52.583188,50,69.954312
-61.059511,50,69.996706
-60.824861,50,70.039081
-56.663658,50,70.086781
-53.675521,50,70.13167
-62.797105,50,90.740732
-54.578365,50,90.792779
-55.825153,50,90.838418
-54.163198,50,90.881807
-50.335587,50,90.928909
-50.8515,50,90.975071
-57.357721,50,91.024571
-54.246311,50,91.070942
-54.978134,50,91.115724
-52.171249,50,91.157676
-52.122945,50,91.199265
-47.299886,50,91.241374
-59.320341,50,91.290862
-49.368514,50,91.333063
-64.34468,50,91.384437
-57.575449,50,91.431923
-55.042786,50,91.474263
-55.23049,50,91.517938
-52.530635,50,91.5646
-54.518632,50,91.616649
-61.257392,50,91.658756
-51.007557,50,91.705723
-49.799669,50,91.750055
-59.76475,50,91.79195
-55.578503,50,91.834916
-50.053573,50,91.879721
-54.794937,50,91.921876
-54.583545,50,91.96395
-48.518392,50,92.013338
-44.607199,50,92.058209
-51.635056,50,92.100246
-58.278237,50,92.143046
-50.281732,50,92.185325
-58.026773,50,92.227538
-52.126827,50,92.270944
-47.302914,50,92.312417
-52.388136,50,92.353908
-48.766618,50,92.406735
-52.054993,50,92.449353
-51.635493,50,92.492186
-52.825051,50,92.540766
-54.492466,50,113.55208
-50.928297,50,113.59948
-53.322758,50,113.653844
-54.479366,50,113.703886
-52.573731,50,113.752016
-52.305337,50,113.795045
-53.773086,50,113.839511
-58.624365,50,113.88632
-54.707944,50,113.930007
-52.233234,50,113.972361
-55.429222,50,114.021776
-46.334958,50,114.064086
-47.294682,50,114.111536
-53.796664,50,114.159588
-49.802739,50,114.203263
-54.933619,50,114.247962
