#{"t_start": 1765919000.5789976, "env_id": "Reacher-v4"}
r,l,t
-64.488238,50,0.130166
-60.760973,50,0.223141
-67.026315,50,0.30148
-64.780833,50,0.398312
-64.707944,50,0.485194
-57.351896,50,0.57643
-60.34543,50,0.666175
-61.821427,50,0.754085
-64.403599,50,0.846223
-52.721865,50,0.938239
-57.527256,50,1.025579
-63.10177,50,1.116568
-51.473973,50,1.211337
-58.651908,50,1.299263
-58.717841,50,1.387949
-54.513824,50,1.466133
-59.889738,50,1.557289
-59.977949,50,1.654558
-61.252734,50,1.745459
-60.057315,50,1.837775
-62.123435,50,1.926186
-54.725328,50,2.007003
-60.533525,50,2.104995
-59.092586,50,2.199595
-64.932113,50,2.290965
-60.151341,50,2.390425
-59.324108,50,2.478105
-61.661405,50,2.567652
-62.48709,50,2.665219
-59.691759,50,2.740024
-61.702791,50,2.838567
-65.241563,50,2.91715
-68.963524,50,3.017593
-59.747747,50,3.108332
-61.520778,50,3.195203
-62.691625,50,3.297888
-52.986985,50,3.395417
-60.54296,50,3.497694
-67.946664,50,3.594415
-59.964754,50,3.694585
-63.4079,50,17.923773
-60.150541,50,18.027188
-60.657664,50,18.113391
-61.078702,50,18.210528
-60.793807,50,18.300084
-50.373777,50,18.396405
-58.536207,50,18.484068
-56.436706,50,18.5611
-51.103766,50,18.65041
-68.538085,50,18.745152
-62.466044,50,18.825099
-58.467918,50,18.901468
-56.621207,50,18.989726
-64.5487,50,19.081408
-60.563162,50,19.175364
-61.317424,50,19.265718
-60.764594,50,19.363963
-55.064222,50,19.453142
-59.913727,50,19.529712
-55.028178,50,19.624999
-59.085956,50,19.726038
-60.310555,50,19.82266
-57.620882,50,19.915856
-57.045446,50,20.008711
-63.262175,50,20.092479
-63.487211,50,20.186503
-64.744706,50,20.280473
-62.90257,50,20.379136
-58.259497,50,20.471553
-56.547823,50,20.564013
-52.10009,50,20.660092
-61.102625,50,20.750166
-53.567168,50,20.838974
-60.418905,50,20.90942
-54.41623,50,21.004665
-71.742334,50,21.098255
-58.256518,50,21.187968
-57.484509,50,21.283437
-58.413421,50,21.380393
-67.159208,50,21.474585
-64.333902,50,21.567569
-57.102665,50,35.765781
-55.963856,50,35.863859
-61.815401,50,35.96418
-57.175116,50,36.064227
-63.241413,50,36.162502
-61.016728,50,36.265151
-56.891983,50,36.361309
-52.422169,50,36.462372
-59.864021,50,36.557554
-58.662678,50,36.655222
-55.916434,50,36.750709
-56.827419,50,36.847478
-54.35065,50,36.938454
