#{"t_start": 1765840680.809364, "env_id": "Reacher-v5"}
r,l,t
-50.368578,50,0.12997
-59.355904,50,0.154214
-62.015735,50,0.186383
-51.346228,50,0.224878
-58.532446,50,0.257199
-61.457248,50,0.294005
-65.660247,50,0.333697
-63.49434,50,0.369841
-55.649154,50,0.399112
-69.475355,50,0.439307
-60.264486,50,0.479458
-55.731276,50,0.518267
-52.80618,50,0.559291
-63.514954,50,0.591388
-61.653775,50,0.628862
-55.637906,50,0.667205
-59.567796,50,0.69064
-56.658403,50,0.726488
-61.989888,50,0.754441
-66.966732,50,0.797897
-56.405687,50,0.825909
-61.427789,50,0.851685
-62.51584,50,0.875342
-67.136675,50,0.902186
-56.007668,50,0.931744
-50.870157,50,0.967341
-61.11787,50,1.001159
-62.554668,50,1.02672
-58.916359,50,1.048756
-62.78566,50,1.073798
-57.930409,50,1.096931
-57.667907,50,1.124815
-51.405745,50,1.156337
-63.643203,50,1.183381
-60.226475,50,1.214726
-59.37444,50,1.243325
-64.205585,50,1.266126
-59.23913,50,1.301049
-52.650984,50,1.339358
-67.770922,50,1.375062
-58.886548,50,2.053829
-60.29286,50,2.083613
-62.739687,50,2.111072
-66.10038,50,2.144188
-65.536135,50,2.178205
-53.706151,50,2.216833
-60.940684,50,2.252317
-55.228278,50,2.293143
-64.064687,50,2.330009
-67.703227,50,2.369093
-53.780332,50,2.406472
-59.845697,50,2.449207
-60.970297,50,2.487796
-62.663344,50,2.525802
-57.561562,50,2.567008
-57.801075,50,2.604356
-68.552035,50,2.647787
-51.981044,50,2.688292
-57.938568,50,2.727209
-59.653893,50,2.766292
-59.417358,50,2.806988
-52.03722,50,2.847944
-70.618115,50,2.886146
-46.882856,50,2.926304
-52.782092,50,2.953614
-59.4893,50,2.990983
-58.779435,50,3.017311
-53.593445,50,3.051516
-55.087859,50,3.088491
-59.417229,50,3.130879
-60.609386,50,3.164853
-59.383796,50,3.196858
-55.407996,50,3.230832
-58.512075,50,3.270024
-66.006078,50,3.306811
-59.913188,50,3.347799
-63.282977,50,3.386114
-62.304022,50,3.427614
-56.08363,50,3.464219
-60.792876,50,3.501942
-61.677872,50,3.525317
-51.791813,50,4.267304
-63.705169,50,4.303248
-52.817239,50,4.343134
-61.256398,50,4.38191
-52.483706,50,4.419814
-57.494259,50,4.458604
-56.681373,50,4.492726
-58.242362,50,4.53206
-55.554171,50,4.567477
-58.734101,50,4.605503
-56.237904,50,4.645723
-58.2264,50,4.683923
-57.754193,50,4.72478
-65.468325,50,4.763088
-55.324771,50,4.794007
-54.56546,50,4.828657
-64.05116,50,4.859034
-57.418935,50,4.889481
-53.328151,50,4.922075
-59.687971,50,4.954222
-55.638903,50,4.988545
-53.073319,50,5.019961
-61.374944,50,5.048684
-54.351312,50,5.077702
-57.832438,50,5.104573
-59.679401,50,5.133757
-67.46048,50,5.172572
-59.696337,50,5.208125
-62.738846,50,5.233419
-54.427589,50,5.268784
-63.298155,50,5.306819
-62.777565,50,5.346991
-60.205171,50,5.384706
-59.580639,50,5.418767
-53.886386,50,5.453107
-59.588334,50,5.489452
-63.70108,50,5.523249
-49.181054,50,5.55938
-56.93242,50,5.593948
-59.950892,50,5.625754
-51.753971,50,5.664342
-64.091491,50,6.391615
-55.231212,50,6.429911
-55.969523,50,6.468003
-53.815759,50,6.506986
-48.447177,50,6.541924
-51.058894,50,6.579831
-55.474744,50,6.619039
-54.819223,50,6.661148
-52.201294,50,6.702785
-49.611113,50,6.737488
-56.42772,50,6.766067
-56.044804,50,6.801459
-49.742911,50,6.842893
-52.541002,50,6.877391
-64.441842,50,6.920179
-48.796334,50,6.95221
-57.137647,50,6.97735
-56.267224,50,7.01478
-61.815062,50,7.05273
-61.122029,50,7.07787
-52.930454,50,7.114297
-58.448051,50,7.148314
-56.948247,50,7.17932
-54.308002,50,7.211026
-60.856354,50,7.24741
-57.562669,50,7.275483
-54.887111,50,7.312714
-56.221751,50,7.347315
-57.782479,50,7.381346
-56.224953,50,7.421093
-51.529038,50,7.459998
-58.297752,50,7.496666
-51.766971,50,7.52823
-55.037198,50,7.5665
-57.354454,50,7.604417
-49.646165,50,7.636046
-53.53059,50,7.664078
-51.562146,50,7.698244
-59.290197,50,7.742837
-58.58703,50,7.7763
-58.354359,50,7.812467
-52.960936,50,8.510891
-53.150099,50,8.549875
-55.134062,50,8.589409
-55.685478,50,8.628494
-56.779341,50,8.666418
-59.670884,50,8.706897
-53.464654,50,8.744313
-56.987485,50,8.784624
-49.277101,50,8.808489
-63.362937,50,8.850065
-45.330459,50,8.875529
-53.29859,50,8.908327
-45.8846,50,8.933359
-44.826365,50,8.958763
-51.337687,50,8.97974
-49.309037,50,9.006348
-54.698908,50,9.042979
-51.232437,50,9.072511
-59.587318,50,9.104632
-52.45756,50,9.143382
-58.145002,50,9.178941
-52.099985,50,9.212401
-54.847468,50,9.24568
-52.073621,50,9.280204
-50.771878,50,9.317354
-55.319932,50,9.350006
-50.49348,50,9.379137
-63.073152,50,9.41333
-56.225063,50,9.446438
-49.708718,50,9.473352
-57.604673,50,9.503269
-50.444756,50,9.534169
-52.649704,50,9.573859
-60.493894,50,9.612674
-60.857098,50,9.637572
-55.878043,50,9.670366
-54.928058,50,9.695259
-58.193137,50,9.721473
-54.872796,50,9.745863
-54.485745,50,9.773653
-54.583759,50,9.811275
-57.229273,50,10.542513
-54.677845,50,10.576256
-50.672518,50,10.613948
-58.307316,50,10.653493
-46.427688,50,10.691013
-51.303987,50,10.726944
-48.488029,50,10.768353
-48.999432,50,10.803914
-51.135561,50,10.837148
-46.800923,50,10.873792
-51.275408,50,10.904849
-53.515521,50,10.9324
-48.960969,50,10.963377
-47.187453,50,10.989659
-53.175752,50,11.016241
-56.022126,50,11.047857
-57.701784,50,11.076786
-60.212567,50,11.113887
-48.090506,50,11.149285
-54.806112,50,11.190411
-55.20543,50,11.223836
-49.03027,50,11.259722
-48.684029,50,11.286922
-50.518312,50,11.325665
-51.099356,50,11.351084
-47.634949,50,11.38513
-48.461161,50,11.418026
-51.969622,50,11.451719
-49.409562,50,11.489062
-48.88402,50,11.521992
-53.559724,50,11.563514
-54.318696,50,11.602369
-49.463141,50,11.642914
-46.634548,50,11.676633
-53.45537,50,11.7024
-49.67588,50,11.74107
-52.060122,50,11.777088
-51.537591,50,11.808321
-54.264863,50,11.834306
-46.769093,50,11.869794
-56.53476,50,11.907086
-48.267798,50,12.661141
-46.29695,50,12.697804
