time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/entropy_loss,train/clip_fraction,train/value_loss,train/loss,train/clip_range,train/approx_kl,eval/mean_ep_length,eval/mean_reward
1854,267,145.95783374,1044.32,495616,242,0.0003,-0.010481910173257347,0.9011658430099487,0.3916514217853546,2410,-1.886946814134717,0.22626953125,4.521351530589163,1.006581425666809,0.2,0.023232361,,
1855,268,146.17071797,1041.49,497664,243,0.0003,-0.00173463374376297,0.6666654348373413,0.39067351818084717,2420,-1.8710234519094229,0.281005859375,1.5268240569159388,0.36131981015205383,0.2,0.023184253,,
1856,269,146.20223577000002,1041.76,499712,244,0.0003,-0.006503030916792341,0.48426854610443115,0.3891480565071106,2430,-1.8602012384682893,0.272314453125,3.3276551926508544,0.919906497001648,0.2,0.026089173,,
,,,,500000,,0.0003,-0.00815184361708816,0.6883759498596191,0.38948601484298706,2440,-1.8529007971286773,0.238623046875,1.4203223813325168,0.2463407814502716,0.2,0.01607792,1322.6,287.16667850569354
1846,271,140.35901036999996,1020.08,501760,245,,,,,,,,,,,,,
1847,272,139.57635197999997,1012.81,503808,246,0.0003,-0.008005143344053067,0.919725775718689,0.3894493281841278,2450,-1.853022600710392,0.156640625,9.805176789872348,1.3934869766235352,0.2,0.014434179,,
1848,273,139.56663804,1013.54,505856,247,0.0003,-0.011353905253054108,0.9104121327400208,0.389099657535553,2460,-1.85222235172987,0.098486328125,30.625132583081722,12.967368125915527,0.2,0.010724755,,
1849,274,139.69706618,1012.35,507904,248,0.0003,-0.009137509980064351,0.32011765241622925,0.3901251554489136,2470,-1.8516019355505704,0.21064453125,3.140074798092246,1.3981891870498657,0.2,0.016344268,,
1850,275,139.82995434999998,1012.27,509952,249,0.0003,-0.007629877090221271,0.9453721642494202,0.3898124098777771,2480,-1.8590066839009523,0.15283203125,11.149790931493044,1.6526747941970825,0.2,0.012105912,,
1850,276,140.87665163000003,1017.45,512000,250,0.0003,-0.004293248560861685,0.4139510989189148,0.3923640251159668,2490,-1.8742785114794969,0.258251953125,3.278722582478076,1.361026406288147,0.2,0.021059204,,
1851,277,135.47756962000003,1001.31,514048,251,0.0003,-0.007446379793691449,0.9419892430305481,0.3915759027004242,2500,-1.8820457868278027,0.18134765625,9.228786603733898,4.662903308868408,0.2,0.014209757,,
1852,278,133.45648006000002,996.92,516096,252,0.0003,-0.009279256635636557,0.9181777238845825,0.3915775716304779,2510,-1.8781311582773923,0.104833984375,34.5507787913084,17.2650146484375,0.2,0.00894579,,
1853,279,133.15374975,997.24,518144,253,0.0003,-0.010222717742726673,0.9433352947235107,0.3896017372608185,2520,-1.8683291979134082,0.203466796875,12.577248089388013,2.5199382305145264,0.2,0.02577928,,
1853,280,134.55439517,1000.32,520192,254,0.0003,-0.0077820321428589525,0.9233627915382385,0.39031097292900085,2530,-1.8590069845318795,0.13212890625,22.023592134565114,8.111396789550781,0.2,0.013694488,,
1854,281,139.8349483,1019.57,522240,255,0.0003,-0.012128464021952823,0.9485654234886169,0.3909558653831482,2540,-1.8662558186799287,0.212841796875,8.231507143750786,1.955784559249878,0.2,0.023022868,,
1855,282,139.92713193,1019.04,524288,256,0.0003,-0.005848766928829718,0.9176190495491028,0.3879106044769287,2550,-1.8503680750727654,0.253173828125,7.793854957446456,0.8485402464866638,0.2,0.034669504,,
,,,,525000,,0.0003,-0.008705993597686756,0.31622856855392456,0.3864225149154663,2560,-1.8286411181092261,0.28818359375,6.139815331436694,4.0576605796813965,0.2,0.025144171,1325.4,289.8567883645883
1845,285,141.58906704999998,1020.88,526336,257,,,,,,,,,,,,,
1846,286,141.62484794999997,1020.93,528384,258,0.0003,-0.004705847430159338,0.252028226852417,0.3879048228263855,2570,-1.8232512783259154,0.2974609375,3.6325079396367075,4.4621405601501465,0.2,0.033666324,,
1847,287,143.69610936,1025.9,530432,259,0.0003,-0.005139773854170926,0.48867595195770264,0.38953155279159546,2580,-1.8367732267826795,0.303369140625,2.4066894873045386,0.41210344433784485,0.2,0.03298171,,
1848,288,147.58437598,1039.31,532480,260,0.0003,-0.011831089862971567,0.9467061758041382,0.3886730670928955,2590,-1.839698902145028,0.244384765625,5.162114028446377,1.7542166709899902,0.2,0.029832652,,
1849,289,147.94884008,1041.25,534528,261,0.0003,-0.009364689895301126,0.5595383048057556,0.38373038172721863,2600,-1.8090436242520809,0.289697265625,1.9275519037619233,0.22609101235866547,0.2,0.030307945,,
1849,290,144.15379642,1033.26,536576,262,0.0003,-0.008173803085810505,0.894543468952179,0.3852713704109192,2610,-1.7901591509580612,0.177880859375,17.993224380165337,6.993190765380859,0.2,0.012806717,,
1850,291,143.91169905,1029.84,538624,263,0.0003,-0.008778348812484182,0.9296190142631531,0.38359951972961426,2620,-1.7909824844449758,0.1416015625,23.419071980565786,16.230865478515625,0.2,0.014850317,,
1851,292,147.47626474,1044.63,540672,264,0.0003,-0.012834625942559796,0.9278742074966431,0.3852258622646332,2630,-1.7881647646427155,0.178173828125,12.533000902086496,3.0595057010650635,0.2,0.0164315,,
1852,292,150.53001248,1052.03,542720,265,0.0003,-0.010371667100844206,0.5909259915351868,0.3851853609085083,2640,-1.7979813896119594,0.16357421875,12.152003281190991,2.699639320373535,0.2,0.013475265,,
1853,293,153.30088070999997,1059.92,544768,266,0.0003,-0.010475307606975548,0.3104096055030823,0.3833777606487274,2650,-1.7915871690958738,0.303759765625,4.301204075478017,0.7885630130767822,0.2,0.030543813,,
1853,294,159.98160571,1079.54,546816,267,0.0003,-0.007772253704024479,0.35257744789123535,0.3814120590686798,2660,-1.7705168284475803,0.289501953125,2.128073944710195,0.5611227750778198,0.2,0.023712728,,
1854,295,158.76426806999999,1077.76,548864,268,0.0003,-0.009036883825319818,0.5798676013946533,0.3813452422618866,2670,-1.7612150482833386,0.272607421875,2.8234832447953524,1.3400461673736572,0.2,0.022852607,,
,,,,550000,,0.0003,-0.009049435365886893,0.9290004968643188,0.38101476430892944,2680,-1.7611583832651376,0.198046875,9.54551119375974,6.831242561340332,0.2,0.017947383,1163.8,207.5398664862849
1847,298,152.54677494,1055.78,550912,269,,,,,,,,,,,,,
1847,299,157.40219203,1071.35,552960,270,0.0003,-0.010784255609905813,0.9257590174674988,0.38192206621170044,2690,-1.7652147077023983,0.140380859375,9.97801072411239,3.9855847358703613,0.2,0.012874696,,
1848,300,157.30834756,1073.25,555008,271,0.0003,-0.009212794620543719,0.9137331247329712,0.3808039724826813,2700,-1.765370848029852,0.15244140625,7.997560812532901,2.7693774700164795,0.2,0.016502514,,
1849,301,161.05230593,1086.17,557056,272,0.0003,-0.006884511702810414,0.3012109398841858,0.3790287375450134,2710,-1.7512759618461131,0.249169921875,3.574951476044953,2.5404887199401855,0.2,0.023400627,,
1850,302,162.91271465,1093.4,559104,273,0.0003,-0.01411090357869398,0.5682260990142822,0.3799968361854553,2720,-1.7435308948159218,0.26201171875,7.424080579727888,2.763946533203125,0.2,0.02236031,,
1851,303,164.06448275,1098.33,561152,274,0.0003,-0.007698753294243943,0.9431054592132568,0.3802027702331543,2730,-1.748763721063733,0.19970703125,7.6785413537174465,0.8862608075141907,0.2,0.013532542,,
1851,304,163.23348831000004,1092.46,563200,275,0.0003,-0.014049074208014645,0.9415276646614075,0.38064324855804443,2740,-1.7509275421500206,0.148583984375,14.142948833853007,3.7416493892669678,0.2,0.013900836,,
1852,305,163.35457713000002,1090.94,565248,276,0.0003,-0.0031186769774649292,0.92997145652771,0.37578943371772766,2750,-1.7284207239747047,0.248779296875,15.280833571217954,11.960909843444824,0.2,0.02075748,,
1853,306,167.10788539,1103.32,567296,277,0.0003,-0.003794701803417411,0.6183522343635559,0.37348663806915283,2760,-1.6871139980852603,0.358251953125,2.1526972443331034,0.8368711471557617,0.2,0.027234085,,
1854,307,165.91317883000002,1100.98,569344,278,0.0003,-0.006413115601753816,0.5608798265457153,0.37260177731513977,2770,-1.6793426301330328,0.274072265625,4.0708042936399575,3.7772748470306396,0.2,0.023200218,,
1855,308,169.66759418,1112.32,571392,279,0.0003,-0.006008103105705232,0.9332352876663208,0.37289929389953613,2780,-1.669401965662837,0.176171875,9.988060119375586,1.582037091255188,0.2,0.014310087,,
1855,309,165.12760124000005,1101.28,573440,280,0.0003,-0.01085888076777337,0.569033682346344,0.3715253472328186,2790,-1.6709582094103097,0.1796875,7.746535751409828,3.313838481903076,0.2,0.018023824,,
,,,,575000,,0.0003,-0.01321638962108409,0.9470531940460205,0.371024489402771,2800,-1.6596039924770594,0.0974609375,17.496048483252526,11.289484024047852,0.2,0.009688438,923.4,132.51581205553376
1850,311,165.20670939,1098.64,575488,281,,,,,,,,,,,,,
1850,312,165.24863777,1097.96,577536,282,0.0003,-0.012033369067648892,0.7688524723052979,0.3713051676750183,2810,-1.6610538315027952,0.196630859375,12.257912608608603,8.665318489074707,0.2,0.015721384,,
1851,313,165.84123534999998,1097.06,579584,283,0.0003,-0.01380972893384751,0.49529963731765747,0.3713904023170471,2820,-1.6674302875995637,0.29208984375,3.4783049730584024,2.525106906890869,0.2,0.028875291,,
1852,313,167.22685468,1096.66,581632,284,0.0003,-0.01070035581360571,0.9027761220932007,0.3729625940322876,2830,-1.6710649359971286,0.242431640625,7.537289129756391,6.266005039215088,0.2,0.027322799,,
1853,314,158.07827281,1068.19,583680,285,0.0003,-0.00845036709069973,0.8048988580703735,0.37186112999916077,2840,-1.6741687469184399,0.31572265625,2.730204244889319,0.6057806015014648,0.2,0.026523916,,
1853,315,160.10437330000002,1069.55,585728,286,0.0003,-0.006081506767077372,0.8761366605758667,0.37124794721603394,2850,-1.665757030621171,0.0912109375,42.15239775925875,20.957887649536133,0.2,0.0060669277,,
1854,316,157.81988292000003,1061.99,587776,287,0.0003,-0.01183698468375951,0.8864541053771973,0.36991333961486816,2860,-1.6577009353786707,0.154443359375,10.506753916293382,3.5718777179718018,0.2,0.01276683,,
1855,317,160.17074005000003,1065.76,589824,288,0.0003,-0.006962367254891433,0.8528220057487488,0.37064701318740845,2870,-1.6540687337517739,0.188037109375,11.897597915679217,3.028557777404785,0.2,0.021554394,,
1856,318,156.94601990000004,1054.41,591872,289,0.0003,-0.003983210149453953,0.6389397382736206,0.3689993619918823,2880,-1.6500298887491227,0.282861328125,5.686948697455227,4.144646644592285,0.2,0.030943973,,
1856,319,141.19540959999998,995.55,593920,290,0.0003,-0.010791607361170463,0.9268492460250854,0.3681560754776001,2890,-1.6331056877970695,0.195263671875,10.24604802839458,0.9971805810928345,0.2,0.01897556,,
1857,320,126.82186097,949.23,595968,291,0.0003,-0.011462520442728419,0.9354677796363831,0.36833715438842773,2900,-1.6327161081135273,0.1142578125,44.55083929002285,27.571674346923828,0.2,0.012703436,,
1858,321,129.3419991,960.36,598016,292,0.0003,-0.01192805426690029,0.9418322443962097,0.3678427040576935,2910,-1.6300321582704782,0.098876953125,35.63229259550572,17.81634521484375,0.2,0.010503044,,
,,,,600000,,0.0003,-0.006137042825866956,0.9022894501686096,0.3670489192008972,2920,-1.6244101621210576,0.2138671875,20.622048360854386,11.244169235229492,0.2,0.040128715,1251.8,290.6569110843819
1850,324,132.12654339,966.91,600064,293,,,,,,,,,,,,,
1851,325,131.41766044,959.71,602112,294,0.0003,-0.007347545467200689,0.12283110618591309,0.3625223934650421,2930,-1.5950282257050277,0.349169921875,5.207281956262887,1.6502768993377686,0.2,0.040316112,,
1852,326,134.92219318,967.68,604160,295,0.0003,-0.006785361986112548,0.9521798491477966,0.360728919506073,2940,-1.5645147871226073,0.24111328125,8.039985088258982,2.737786054611206,0.2,0.018814633,,
1852,327,135.04254841999997,966.37,606208,296,0.0003,-0.00789175180689199,0.5299391150474548,0.359873503446579,2950,-1.5498553216457367,0.33486328125,2.344089537579566,3.1290760040283203,0.2,0.026874721,,
1853,328,135.07768961999997,965.57,608256,297,0.0003,-0.00825961897498928,0.5360898375511169,0.3591241240501404,2960,-1.5442763347178698,0.308447265625,3.873028093762696,1.6095832586288452,0.2,0.023436569,,
1854,329,139.84726626000003,975.57,610304,298,0.0003,-0.01185970327569521,0.6447299122810364,0.3524695634841919,2970,-1.4892494469881057,0.321142578125,2.6509619446471335,0.6882477402687073,0.2,0.02782089,,
1854,330,142.24860679999998,981.06,612352,299,0.0003,-0.013455821811658098,0.7026100158691406,0.3523781895637512,2980,-1.4617985773831605,0.26943359375,4.879812353104353,1.8064954280853271,0.2,0.023112075,,
1855,331,136.09471841,957.52,614400,300,0.0003,-0.01120057915977668,0.944074273109436,0.351216197013855,2990,-1.4548305809497832,0.1625,7.367657101154327,1.1947015523910522,0.2,0.015045939,,
1856,332,136.2909552,959.47,616448,301,0.0003,-0.011315633618505672,0.9462505578994751,0.3516046404838562,3000,-1.4481224089860916,0.15478515625,9.206323374062777,1.4215956926345825,0.2,0.012515141,,
1857,333,138.87981796000003,964.71,618496,302,0.0003,-0.00961554557288764,0.9334015846252441,0.3507150411605835,3010,-1.4512538507580757,0.09755859375,23.055982986092566,12.827425003051758,0.2,0.009168812,,
1857,334,138.87823995,964.5,620544,303,0.0003,-0.009365425227588275,0.6952764987945557,0.34728294610977173,3020,-1.4282102830708028,0.2115234375,8.274318128451705,4.925863742828369,0.2,0.020021204,,
1858,334,139.00634741000002,962.64,622592,304,0.0003,-0.008361637179041282,0.7058387398719788,0.3496211767196655,3030,-1.426364690810442,0.25517578125,4.377174175344408,2.24977445602417,0.2,0.02798307,,
1859,335,139.08199759000001,961.59,624640,305,0.0003,-0.012627724846970523,0.7029471397399902,0.350317120552063,3040,-1.439098545536399,0.3140625,4.642416006233543,0.3557163178920746,0.2,0.026197627,,
,,,,625000,,0.0003,-0.006983660373953171,0.5042029023170471,0.3489547669887543,3050,-1.4358609195798635,0.338427734375,2.3744402159005404,0.3730035722255707,0.2,0.03212005,1217.2,292.95747026605534
1851,338,141.19825437,964.79,626688,306,,,,,,,,,,,,,
1852,339,141.26957776,963.27,628736,307,0.0003,-0.008081022134865634,0.48051947355270386,0.3525840640068054,3060,-1.453011755645275,0.277392578125,4.223806041665375,3.688709020614624,0.2,0.023210496,,
1852,340,141.34649514999998,961.44,630784,308,0.0003,-0.010578467737650499,0.6626560688018799,0.35028076171875,3070,-1.4634170021861792,0.29130859375,2.1998964784666897,0.399095356464386,0.2,0.02163722,,
1853,341,146.56497227000003,972.97,632832,309,0.0003,-0.013098970227292738,0.7049351930618286,0.34836041927337646,3080,-1.440704035386443,0.264892578125,3.8576463190838695,1.3153142929077148,0.2,0.020467713,,
1854,342,149.07023953,979.14,634880,310,0.0003,-0.010418526896683034,0.48195546865463257,0.3483302593231201,3090,-1.427420775219798,0.299169921875,3.8953137805685403,0.5892620086669922,0.2,0.026387611,,
1854,343,151.70662634,982.48,636928,311,0.0003,-0.00967227874789387,0.40425658226013184,0.3469134569168091,3100,-1.4227830771356822,0.267333984375,1.8978915085084735,4.559876918792725,0.2,0.025206327,,
1854,344,150.65773143,979.02,638976,312,0.0003,-0.009546943919849582,0.4483579993247986,0.34955722093582153,3110,-1.4340219493955373,0.27763671875,4.147764050588012,0.48445409536361694,0.2,0.024107987,,
1855,345,148.69632671999997,972.85,641024,313,0.0003,-0.002886812541692052,0.9429774880409241,0.34851279854774475,3120,-1.4414777800440788,0.238671875,2.276904354337603,0.28667008876800537,0.2,0.021033833,,
1855,346,148.76043821,971.15,643072,314,0.0003,-0.01172987202880904,0.9506428241729736,0.34781038761138916,3130,-1.433141815662384,0.16787109375,4.208565064519644,0.49142178893089294,0.2,0.016038805,,
1856,347,150.15135414999997,971.35,645120,315,0.0003,-0.01003394841827685,-0.0493549108505249,0.3460470139980316,3140,-1.419003802165389,0.272119140625,5.264569067768752,1.178984522819519,0.2,0.023044439,,
1856,348,150.17502512,971.46,647168,316,0.0003,-0.00915843718103133,0.4129219651222229,0.3462371528148651,3150,-1.4136427875608206,0.27724609375,4.448516204953194,2.300327777862549,0.2,0.020421965,,
1857,349,156.83195034,989.6,649216,317,0.0003,-0.011592646961798892,0.5576673150062561,0.3480384647846222,3160,-1.423162929341197,0.259765625,2.358882720395923,0.2530408501625061,0.2,0.019571584,,
,,,,650000,,0.0003,-0.010806723468704149,0.6161121129989624,0.3504166901111603,3170,-1.4514444649219513,0.236376953125,4.252776497695595,0.39855194091796875,0.2,0.0206774,1188.4,295.2587018189952
1850,351,157.29602153000002,989.21,651264,318,,,,,,,,,,,,,
1850,352,157.48881710999999,986.08,653312,319,0.0003,-0.010572089602646884,0.9165127873420715,0.3504679799079895,3180,-1.4619412384927273,0.217822265625,7.782283094618469,0.7477295398712158,0.2,0.015172295,,
1851,354,157.66953244,983.58,655360,320,0.0003,-0.014242570649366825,0.20915091037750244,0.3514508306980133,3190,-1.4718093410134316,0.2755859375,3.426903237681836,2.371236801147461,0.2,0.023954641,,
1851,355,159.09149522,984.67,657408,321,0.0003,-0.013807085987355094,0.5774561166763306,0.35177284479141235,3200,-1.4765347242355347,0.253076171875,4.259686763770878,1.3923218250274658,0.2,0.023942363,,
1851,356,162.97044175000002,995.59,659456,322,0.0003,-0.01060692016617395,0.7405252456665039,0.3490268588066101,3210,-1.458147269487381,0.237109375,4.377662370726466,1.8433929681777954,0.2,0.014796743,,
1851,357,164.91973578999998,997.32,661504,323,0.0003,-0.013306276043294929,0.7107213735580444,0.3497174084186554,3220,-1.4439135886728764,0.240478515625,3.510672484152019,2.3866209983825684,0.2,0.02301587,,
1852,358,162.54215371,989.45,663552,324,0.0003,-0.011858539190870942,0.9384611248970032,0.3504488468170166,3230,-1.4519661542028188,0.194970703125,5.687079579755664,1.9507200717926025,0.2,0.014269171,,
1853,359,162.71681718,986.56,665600,325,0.0003,-0.014359559552394785,0.9361178874969482,0.3503003716468811,3240,-1.4573412675410509,0.228515625,5.6548277854919435,0.9098195433616638,0.2,0.020525746,,
1853,360,164.11116942,986.66,667648,326,0.0003,-0.009291365316312295,0.326016366481781,0.3493710160255432,3250,-1.451595761999488,0.2564453125,10.028227781504393,5.212709903717041,0.2,0.01690198,,
1854,361,162.87908749000005,983.75,669696,327,0.0003,-0.009843057492980733,0.6136102676391602,0.35029494762420654,3260,-1.4516357377171516,0.36015625,1.7550338236615062,0.29300355911254883,0.2,0.03452553,,
1854,362,167.7787326,992.83,671744,328,0.0003,-0.011176955523114884,0.8953437805175781,0.350139319896698,3270,-1.4574125681072474,0.17978515625,11.976517506688833,6.9800238609313965,0.2,0.017910328,,
1855,363,166.18065994999998,989.42,673792,329,0.0003,-0.011017332397750578,0.38757646083831787,0.350835382938385,3280,-1.4578764036297798,0.239111328125,9.128538176603616,3.4488253593444824,0.2,0.022636589,,
,,,,675000,,0.0003,-0.006434967039967887,0.8457395434379578,0.351180762052536,3290,-1.462287487834692,0.1828125,12.753797974810004,10.204524993896484,0.2,0.015025955,1180.8,294.722632822115
1848,365,166.51888725000003,986.9,675840,330,,,,,,,,,,,,,
1849,366,165.91765079,984.04,677888,331,0.0003,-0.008090310271654744,0.894589364528656,0.35247674584388733,3300,-1.4760214321315288,0.21240234375,9.295406825095416,1.0059690475463867,0.2,0.017938523,,
1849,367,164.77780313,982.76,679936,332,0.0003,-0.0070942567603196945,0.8995005488395691,0.3536975383758545,3310,-1.4870147868990897,0.159716796875,20.81978236064315,13.749789237976074,0.2,0.011733066,,
1850,368,165.69672075999998,981.88,681984,333,0.0003,-0.005474378191138385,0.9081305265426636,0.35432174801826477,3320,-1.4981981210410595,0.2888671875,10.129450213164091,13.496760368347168,0.2,0.05560159,,
1850,369,169.79230414000003,992.76,684032,334,0.0003,-0.01081576100041275,0.9782117605209351,0.3521338403224945,3330,-1.4890449177473783,0.15888671875,12.935636465251445,3.693225860595703,0.2,0.017395101,,
1851,370,173.82450715,1004.24,686080,335,0.0003,-0.008314349858846982,0.45923495292663574,0.35372886061668396,3340,-1.4884273149073124,0.333056640625,4.316118319518864,0.9559531807899475,0.2,0.044017278,,
1851,371,173.92538595999997,1002.18,688128,336,0.0003,-0.009354497400636319,0.6625417470932007,0.3552849292755127,3350,-1.4965022653341293,0.29404296875,5.040236159972847,0.8222635388374329,0.2,0.025374008,,
1851,372,173.89204632000002,1001.77,690176,337,0.0003,-0.005484193227312062,0.9248223304748535,0.3563808798789978,3360,-1.5183970849961042,0.29384765625,5.0708667322993275,0.7264995574951172,0.2,0.03431689,,
1852,373,177.42037502999995,1008.69,692224,338,0.0003,-0.0101958839703002,0.2967934012413025,0.35541021823883057,3370,-1.5258684907108546,0.323974609375,4.859612312540412,0.5730792284011841,0.2,0.024034463,,
1852,374,177.43258993999996,1008.36,694272,339,0.0003,-0.006607711414108053,0.6129671931266785,0.35519397258758545,3380,-1.51391917206347,0.277294921875,2.398830571770668,0.8613377213478088,0.2,0.022517517,,
1853,375,185.12895207999998,1031.09,696320,340,0.0003,-0.006505796450073831,-0.17412030696868896,0.3535628318786621,3390,-1.5069042641669512,0.26982421875,4.792543301917613,2.422898292541504,0.2,0.02164214,,
1853,376,188.99508919,1042.66,698368,341,0.0003,-0.011696504670544528,0.5785297751426697,0.3527646064758301,3400,-1.493229879066348,0.236279296875,5.587897576391697,0.8613729476928711,0.2,0.016562354,,
,,,,700000,,0.0003,-0.011617384471173864,0.375935435295105,0.35294923186302185,3410,-1.4900089614093304,0.308544921875,3.0828648468479516,4.466621398925781,0.2,0.026869066,1194.4,293.6797638264252
1847,379,196.77453405,1061.48,700416,342,,,,,,,,,,,,,
1847,380,203.79798256999996,1078.86,702464,343,0.0003,-0.004676169165759347,0.3706470727920532,0.3478468656539917,3420,-1.4579431347548961,0.317333984375,4.505574841704219,0.5171560049057007,0.2,0.037741203,,
1848,381,210.01867092,1092.4,704512,344,0.0003,-0.012299747833458241,0.5290930867195129,0.3474886417388916,3430,-1.4300747826695441,0.2740234375,3.8332662479020656,2.508720636367798,0.2,0.029603887,,
1848,382,214.61171759999996,1109.51,706560,345,0.0003,-0.006705200011492707,0.4313199520111084,0.34901905059814453,3440,-1.4335698463022708,0.2625,5.127700415439904,0.3641704320907593,0.2,0.017910868,,
1848,383,215.87516256999996,1109.38,708608,346,0.0003,-0.010236612884909846,0.9206512570381165,0.348910927772522,3450,-1.4413970924913884,0.154296875,8.96385129634291,0.9163713455200195,0.2,0.013354322,,
1849,384,211.9900826,1095.93,710656,347,0.0003,-0.00448182739346521,0.6018694639205933,0.34745821356773376,3460,-1.434024915099144,0.274462890625,3.0121204419992864,0.7854482531547546,0.2,0.02581512,,
1849,385,209.74718693000003,1086.97,712704,348,0.0003,-0.009350573108531535,0.7620069980621338,0.34756600856781006,3470,-1.4221942376345396,0.208837890625,7.605787882395089,5.950647354125977,0.2,0.02046672,,
1850,386,192.75908454,1030.08,714752,349,0.0003,-0.007899823767365888,0.9251930713653564,0.347040593624115,3480,-1.4191662818193436,0.138916015625,11.231990318745375,7.133882999420166,0.2,0.0124279335,,
1850,387,194.75869471,1037.83,716800,350,0.0003,-0.008524753554956988,0.8968737125396729,0.3471665382385254,3490,-1.4164640184491872,0.074560546875,51.583354863524434,27.92242431640625,0.2,0.008056065,,
1851,388,201.75275742000002,1056.53,718848,351,0.0003,-0.010238715419836808,0.837548017501831,0.3467915654182434,3500,-1.4147317290306092,0.06533203125,31.071587067842483,8.00713062286377,0.2,0.008697804,,
1851,389,200.39978681999997,1047.87,720896,352,0.0003,-0.01108354415919166,0.4714866280555725,0.34440913796424866,3510,-1.3981155406683683,0.295361328125,5.804815560951829,6.015758037567139,0.2,0.021913502,,
1851,390,204.48926081999997,1057.46,722944,353,0.0003,-0.008136604420724326,0.9073705077171326,0.3436117172241211,3520,-1.3818596918135881,0.128076171875,13.528031188994646,4.691651821136475,0.2,0.013681695,,
1852,391,204.49725526999998,1056.77,724992,354,0.0003,-0.007754455399845028,0.15432924032211304,0.34716835618019104,3530,-1.3987540289759637,0.361865234375,4.554703002050519,2.9692633152008057,0.2,0.037065655,,
,,,,725000,,0.0003,-0.009219508756359573,0.5329597592353821,0.343031644821167,3540,-1.3902588024735452,0.33154296875,2.907808245904744,1.3310463428497314,0.2,0.031699702,1165.0,294.1990117247682
1846,393,202.15692216,1045.55,727040,355,,,,,,,,,,,,,
1846,394,202.18522521999995,1044.89,729088,356,0.0003,-0.006176474763196893,0.9412875175476074,0.34445154666900635,3550,-1.3749756224453449,0.251708984375,5.9885646993294355,1.6943397521972656,0.2,0.030946504,,
1847,395,202.20804485,1043.2,731136,357,0.0003,-0.009626818532706239,0.6185741424560547,0.341280072927475,3560,-1.3648330684751273,0.271435546875,2.9498469811864196,2.818113327026367,0.2,0.030411635,,
1848,396,202.23639077999997,1041.92,733184,358,0.0003,-0.007625501809525303,0.6885099411010742,0.33998239040374756,3570,-1.3394001614302398,0.278076171875,5.575398756377399,0.6876505017280579,0.2,0.030319266,,
1848,397,198.29179843999998,1028.89,735232,359,0.0003,-0.010154145254637115,0.35709404945373535,0.3375842273235321,3580,-1.3168393075466156,0.333154296875,4.704191480297595,7.328267574310303,0.2,0.02395356,,
1849,398,198.40304842,1026.38,737280,360,0.0003,-0.00980056767584756,0.9294083118438721,0.3392644226551056,3590,-1.319401017203927,0.222265625,3.9971542455721645,0.561046302318573,0.2,0.022661578,,
1849,399,198.37147353999998,1026.47,739328,361,0.0003,-0.015171707878471353,0.6242484450340271,0.3413659930229187,3600,-1.3427949532866479,0.21611328125,5.350680174678564,2.5953097343444824,0.2,0.01953308,,
1850,400,195.49111601,1019.52,741376,362,0.0003,-0.010183691469137557,0.5010806322097778,0.3416258990764618,3610,-1.3621626399457454,0.286669921875,4.737523774988949,0.7316984534263611,0.2,0.022153497,,
1850,401,197.58603523000005,1023.12,743424,363,0.0003,-0.010275526785699185,0.8856357336044312,0.341606080532074,3620,-1.3566716518253088,0.129638671875,9.648714632727206,2.8654253482818604,0.2,0.010806443,,
1851,402,197.66838503000002,1021.53,745472,364,0.0003,-0.009578976930060889,0.6591184139251709,0.34242579340934753,3630,-1.362102610990405,0.234521484375,5.554387311264873,0.6824345588684082,0.2,0.02732598,,
1851,403,189.47017935,996.74,747520,365,0.0003,-0.005743829545099288,0.1688307523727417,0.3402315080165863,3640,-1.356287745758891,0.337353515625,4.493178418371826,3.149799108505249,0.2,0.027814034,,
1852,404,185.64237814000003,982.31,749568,366,0.0003,-0.009392815506726038,0.9594423174858093,0.33974742889404297,3650,-1.341326367482543,0.137451171875,11.824519875645638,4.6760053634643555,0.2,0.012157166,,
,,,,750000,,0.0003,-0.009096473817771766,0.904721200466156,0.3411485552787781,3660,-1.3424775552004575,0.23623046875,5.263295320793986,1.865801453590393,0.2,0.023398595,1132.2,297.98975475507325
1846,407,183.82045964,974.11,751616,367,,,,,,,,,,,,,
1847,408,184.00409108,971.21,753664,368,0.0003,-0.014570787744014524,0.9308160543441772,0.34202951192855835,3670,-1.36047322191298,0.19111328125,13.489536114037037,2.2921974658966064,0.2,0.017486598,,
1847,409,184.13348657000003,969.02,755712,369,0.0003,-0.008040582368266769,0.3586875796318054,0.34221014380455017,3680,-1.3715580195188521,0.3263671875,4.343219522200525,0.3170831799507141,0.2,0.028769363,,
1848,410,184.28861236999998,968.37,757760,370,0.0003,-0.010827128327218816,0.47773146629333496,0.3405279517173767,3690,-1.3588957510888577,0.35087890625,2.6646020982414482,0.2805757224559784,0.2,0.037002664,,
1848,411,184.34502890000005,967.07,759808,371,0.0003,-0.011257991784077603,0.9489079713821411,0.338809072971344,3700,-1.3346434075385332,0.18623046875,5.578842741809785,1.0221543312072754,0.2,0.014682097,,
1849,411,186.88880999,972.48,761856,372,0.0003,-0.0060821814346127216,0.19759249687194824,0.34040236473083496,3710,-1.3358829721808434,0.295751953125,4.25302498601377,0.5198168754577637,0.2,0.025972141,,
