#{"t_start": 1765899236.5931137, "env_id": "Reacher-v4"}
r,l,t
-58.737524,50,1.029924
-60.534331,50,1.066187
-61.501871,50,1.101925
-66.247291,50,1.136567
-66.909968,50,1.170141
-53.531741,50,1.202137
-65.136924,50,1.234649
-52.732708,50,1.266629
-59.922002,50,1.300901
-68.137048,50,1.34835
-59.263104,50,1.391719
-64.615317,50,1.441525
-55.985718,50,1.480574
-57.992648,50,1.518177
-56.528314,50,1.551131
-57.924122,50,1.582841
-58.782005,50,1.614344
-61.335987,50,1.64652
-62.380786,50,1.681803
-61.541631,50,1.735845
-53.902278,50,1.777662
-56.396838,50,1.810878
-66.247888,50,1.848144
-60.38532,50,1.884883
-64.342261,50,1.930643
-67.089464,50,1.9856
-63.546759,50,2.036903
-58.106248,50,2.077376
-47.369499,50,2.119846
-65.386997,50,2.163536
-56.179101,50,2.20691
-55.152247,50,2.260489
-50.257643,50,2.317024
-48.667518,50,2.358869
-67.47712,50,2.405233
-59.612784,50,2.448995
-51.736339,50,2.495535
-61.941793,50,2.540101
-59.532572,50,2.588909
-58.619583,50,2.631859
-68.072417,50,3.241462
-56.458321,50,3.303587
-50.388793,50,3.359068
-72.842643,50,3.414994
-67.045093,50,3.478535
-65.892777,50,3.532813
-54.893821,50,3.58334
-61.342767,50,3.645023
-61.282718,50,3.697104
-66.0585,50,3.747729
-56.084296,50,3.798507
-67.555678,50,3.858641
-64.250449,50,3.907329
-51.716269,50,3.964785
-54.296525,50,4.024831
-56.150293,50,4.057927
-69.338541,50,4.088169
-61.569848,50,4.118394
-55.817156,50,4.173725
-68.246277,50,4.224951
-69.002465,50,4.293536
-61.608905,50,4.347709
-68.121525,50,4.403001
-56.154811,50,4.455305
-72.142947,50,4.508764
-67.745638,50,4.563224
-62.751207,50,4.622357
-68.034253,50,4.669623
-64.76599,50,4.724462
-67.965595,50,4.78589
-66.267576,50,4.841826
-55.92441,50,4.891462
-68.247005,50,4.948147
-65.701716,50,4.999699
-59.539482,50,5.052223
-61.60271,50,5.104438
-57.157207,50,5.162324
-55.659997,50,5.215904
-66.601221,50,5.273374
-61.321887,50,5.330713
-63.094342,50,5.388203
-58.972231,50,5.843668
-49.857346,50,5.902981
-54.243483,50,5.964894
-54.580933,50,6.019651
-52.814516,50,6.077356
-64.938451,50,6.13703
-56.907645,50,6.193871
-56.607119,50,6.250837
-58.489005,50,6.305677
-52.427023,50,6.355612
-52.947763,50,6.410039
-55.047782,50,6.468982
-63.169889,50,6.526021
-57.614881,50,6.564875
-62.081912,50,6.619966
-59.777079,50,6.678762
-64.618238,50,6.731008
-59.79812,50,6.790892
-61.064158,50,6.849212
-61.764928,50,6.904669
-66.857131,50,6.969461
-57.295616,50,7.034104
-55.083952,50,7.092361
-55.738222,50,7.150183
-61.098336,50,7.205955
-55.047143,50,7.265719
-59.359619,50,7.325235
-59.752544,50,7.381533
-55.00715,50,7.440147
-50.714828,50,7.482554
-55.282396,50,7.543309
-68.493136,50,7.600717
-62.346726,50,7.657363
-58.012067,50,7.720969
-60.893659,50,7.779973
-66.47839,50,7.84115
-57.858595,50,7.90387
-50.905425,50,7.969595
