#{"t_start": 1765918546.1844974, "env_id": "Reacher-v4"}
r,l,t
-64.066552,50,1.048685
-68.030425,50,1.11755
-59.482602,50,1.178698
-49.136057,50,1.244387
-59.939894,50,1.305022
-59.908417,50,1.371503
-57.670851,50,1.434785
-56.315774,50,1.502446
-66.817973,50,1.572825
-56.116282,50,1.630947
-52.151669,50,1.700782
-52.731925,50,1.775208
-59.084325,50,1.838873
-59.298313,50,1.903716
-56.647349,50,1.973209
-60.649853,50,2.045993
-62.997095,50,2.112367
-58.234539,50,2.178814
-61.150619,50,2.248966
-57.438909,50,2.31593
-59.665752,50,2.382806
-58.60682,50,2.446312
-66.199284,50,2.515815
-55.675978,50,2.572684
-62.677135,50,2.641324
-53.23577,50,2.707518
-60.839694,50,2.780326
-66.797376,50,2.842346
-56.765676,50,2.91444
-60.060299,50,2.985725
-56.063373,50,3.055323
-67.819832,50,3.128615
-68.783618,50,3.199914
-58.776835,50,3.271389
-56.819712,50,3.335485
-66.442583,50,3.404637
-64.958803,50,3.466002
-59.832354,50,3.535505
-60.778135,50,3.600754
-58.26984,50,3.664863
-55.521301,50,4.686099
-66.713435,50,4.758087
-73.08699,50,4.826483
-49.746202,50,4.891913
-64.090109,50,4.959632
-64.878761,50,5.03491
-51.304274,50,5.103597
-64.27081,50,5.166075
-55.108634,50,5.230058
-54.056902,50,5.288711
-64.290489,50,5.352767
-61.079356,50,5.42052
-60.884695,50,5.48564
-56.255455,50,5.549843
-51.166101,50,5.61552
-63.599159,50,5.674558
-59.110799,50,5.746454
-58.704308,50,5.811936
-63.684905,50,5.88549
-63.013948,50,5.94543
-62.392828,50,6.008842
-58.171397,50,6.080821
-59.522698,50,6.142939
-63.703,50,6.209141
-60.193826,50,6.279349
-63.909195,50,6.339162
-55.20722,50,6.409573
-69.304427,50,6.479527
-58.039981,50,6.549422
-57.548231,50,6.620748
-54.825714,50,6.692808
-51.289116,50,6.744668
-58.5596,50,6.802081
-64.48685,50,6.8668
-63.634972,50,6.927557
-55.147388,50,6.99904
-60.962767,50,7.067019
-57.639465,50,7.132496
-61.340987,50,7.194505
-57.093903,50,7.260882
-60.340773,50,7.329647
-60.291244,50,8.23631
-65.168735,50,8.31256
-65.163675,50,8.383546
-66.420562,50,8.45155
-64.588344,50,8.524671
-63.358117,50,8.592406
-59.290583,50,8.668062
-57.712795,50,8.742383
-59.711214,50,8.81221
-54.423941,50,8.886948
-55.680457,50,8.959899
-59.25515,50,9.036136
-61.668397,50,9.110208
-53.258766,50,9.175279
-59.386938,50,9.247776
-64.038377,50,9.317832
-64.140216,50,9.384642
-58.522194,50,9.44575
-60.579057,50,9.507336
-52.858993,50,9.581306
-56.451724,50,9.648332
-59.437207,50,9.707982
-58.180994,50,9.773576
-58.242214,50,9.845162
-64.629046,50,9.904774
-59.26077,50,9.978015
-58.759361,50,10.04474
-57.080751,50,10.113891
-54.027299,50,10.181061
-53.980021,50,10.245038
-57.622862,50,10.311761
-56.738926,50,10.380106
-48.39134,50,10.44922
-61.39872,50,10.513459
-63.462155,50,10.5804
-63.775904,50,10.646503
-57.623102,50,10.704663
-59.589805,50,10.775852
-58.880801,50,10.838372
-56.11825,50,10.901593
-54.079875,50,10.967258
-61.983144,50,11.880347
-48.351858,50,11.956053
-60.457183,50,12.032552
-58.611438,50,12.101268
-61.354524,50,12.175884
-61.513627,50,12.250573
-47.854648,50,12.32149
-51.230016,50,12.391483
-56.044873,50,12.457752
-55.615924,50,12.527213
-62.229531,50,12.596386
-55.310064,50,12.660529
-55.905746,50,12.725268
-57.981123,50,12.789085
-58.515869,50,12.852117
-52.236684,50,12.916563
-49.306564,50,12.982305
-48.76451,50,13.043096
-55.000146,50,13.108935
-58.618564,50,13.180223
-57.079286,50,13.242681
-52.37212,50,13.305566
-55.780625,50,13.378848
-49.91639,50,13.441435
-54.45255,50,13.519219
-51.635685,50,13.59035
-57.79238,50,13.656185
-59.247729,50,13.725547
-56.693219,50,13.789886
-58.951833,50,13.865155
-50.45542,50,13.936203
-65.801969,50,13.996335
-55.597176,50,14.065293
-53.975601,50,14.130579
-53.958782,50,14.195298
-48.165755,50,14.260017
-54.855383,50,14.328074
-51.110108,50,14.399869
-49.669525,50,14.472286
-48.506773,50,14.542472
-53.370727,50,14.611004
-55.821491,50,15.508739
-56.11057,50,15.584319
-49.755244,50,15.654317
-48.709465,50,15.729998
-47.357591,50,15.804433
-47.958283,50,15.875705
-62.976979,50,15.94539
-54.314977,50,16.015011
-60.87405,50,16.072191
-58.061868,50,16.144118
-56.647122,50,16.210645
-60.3084,50,16.273127
-61.746927,50,16.342717
-55.583759,50,16.410398
-50.438405,50,16.475683
-54.588992,50,16.550487
-54.892582,50,16.620509
-61.29182,50,16.689237
-52.905792,50,16.758548
-46.012824,50,16.825795
-52.709141,50,16.892391
-53.653849,50,16.955998
-47.230076,50,17.027503
-45.879709,50,17.086735
-52.677906,50,17.150023
-57.777642,50,17.218975
-54.176097,50,17.281293
-56.619432,50,17.34868
-44.376582,50,17.420528
-53.537559,50,17.480417
-51.095819,50,17.554005
-47.893667,50,17.621629
-57.113161,50,17.692402
-52.114341,50,17.759379
-53.474154,50,17.820054
-52.668068,50,17.88868
-47.673726,50,17.960286
-54.777296,50,18.032359
-53.080946,50,18.093326
