#{"t_start": 1765845581.091966, "env_id": "Reacher-v5"}
r,l,t
-58.569502,50,0.226576
-58.291847,50,0.265761
-60.599785,50,0.30458
-57.830998,50,0.344793
-70.773654,50,0.384639
-63.83447,50,0.42265
-62.472639,50,0.467137
-63.297479,50,0.50662
-64.589279,50,0.544909
-61.063589,50,0.582911
-57.106647,50,0.622604
-61.308614,50,0.662545
-73.626872,50,0.699447
-56.54808,50,0.738349
-66.366906,50,0.777087
-67.075964,50,0.813018
-56.573643,50,0.833135
-57.137683,50,0.87021
-65.009657,50,0.907186
-68.661881,50,0.944897
-56.787193,50,0.986402
-59.636763,50,1.025164
-63.722734,50,1.050676
-61.972111,50,1.090947
-53.813856,50,1.124406
-59.348194,50,1.15422
-57.779294,50,1.183968
-58.953274,50,1.217778
-56.905949,50,1.248919
-61.122717,50,1.279478
-66.282959,50,1.317961
-60.375221,50,1.349393
-59.352527,50,1.381314
-67.457785,50,1.414969
-62.808267,50,1.454984
-64.769104,50,1.492764
-52.439689,50,1.521823
-65.165203,50,1.554255
-64.008878,50,1.58573
-61.85137,50,1.629475
-57.256045,50,2.272161
-52.226951,50,2.310983
-53.913002,50,2.346776
-62.04864,50,2.385244
-60.610626,50,2.414055
-58.864113,50,2.452178
-58.342462,50,2.483943
-62.216906,50,2.515343
-47.644633,50,2.541667
-54.45021,50,2.58078
-56.640633,50,2.620044
-61.197863,50,2.656709
-49.15585,50,2.69332
-61.329416,50,2.73253
-58.95178,50,2.769869
-49.466048,50,2.810049
-60.697852,50,2.84915
-59.426648,50,2.887346
-50.574457,50,2.920669
-65.280953,50,2.959852
-55.045672,50,2.98804
-64.965279,50,3.016368
-58.597438,50,3.040492
-65.530139,50,3.07959
-57.708634,50,3.118114
-67.165664,50,3.157806
-59.003256,50,3.19713
-61.34683,50,3.227456
-65.350442,50,3.26443
-64.71495,50,3.296049
-59.752623,50,3.327959
-53.986608,50,3.360967
-61.075257,50,3.399706
-54.483161,50,3.430624
-58.714597,50,3.46278
-55.348374,50,3.494262
-54.777061,50,3.526641
-63.093819,50,3.562301
-52.943638,50,3.602749
-57.270977,50,3.640889
-63.491303,50,3.670944
-59.535704,50,4.326082
-52.608258,50,4.36036
