#{"t_start": 1765900839.0461636, "env_id": "Reacher-v4"}
r,l,t
-57.834472,50,0.076205
-55.428557,50,0.120463
-67.475984,50,0.164922
-53.548379,50,0.209299
-56.546486,50,0.252647
-70.495376,50,0.295194
-63.262071,50,0.33652
-67.67178,50,0.381624
-61.456565,50,0.426994
-47.088733,50,0.474291
-61.789179,50,0.521341
-65.455403,50,0.566628
-53.053104,50,0.610778
-63.270471,50,0.654797
-65.745945,50,0.707879
-57.111852,50,0.758266
-64.807811,50,0.802103
-57.004075,50,0.845639
-50.707648,50,0.890262
-59.966966,50,0.932021
-59.46662,50,0.975802
-65.599374,50,1.024102
-63.812198,50,1.07052
-53.375446,50,1.11562
-54.94205,50,1.162045
-68.408627,50,1.20714
-68.402996,50,1.250754
-63.216945,50,1.293316
-55.736109,50,1.337922
-60.488268,50,1.396132
-62.906997,50,1.439577
-62.236958,50,1.486136
-69.205612,50,1.530771
-60.707165,50,1.57567
-56.663635,50,1.618647
-53.710344,50,1.661227
-65.118443,50,1.735651
-59.849334,50,1.78748
-61.540989,50,1.842579
-53.148837,50,1.893939
-57.480964,50,9.226566
-52.858599,50,9.312945
-58.063064,50,9.382698
-64.060076,50,9.44977
-55.273889,50,9.512521
-62.545973,50,9.580714
-52.515486,50,9.64199
-55.689063,50,9.70243
-62.671441,50,9.781056
-63.88893,50,9.851919
-60.002546,50,9.919729
-57.162206,50,9.983174
-56.661259,50,10.041328
-55.695053,50,10.111869
-58.025908,50,10.176536
-62.94278,50,10.245225
-65.616117,50,10.309531
-56.593896,50,10.366505
-59.087419,50,10.420287
-59.729165,50,10.476426
-56.228069,50,10.531434
-62.17643,50,10.595182
-56.684578,50,10.654305
-59.194591,50,10.712364
-54.957138,50,10.76479
-67.383992,50,10.82962
-58.944536,50,10.886103
-51.699084,50,10.954088
-61.241856,50,11.003177
-62.528754,50,11.061868
-59.806437,50,11.111743
-63.863323,50,11.175364
-56.323138,50,11.228662
-54.40305,50,11.285837
-53.727334,50,11.362503
-56.770774,50,11.441791
-65.039866,50,11.518258
-59.027687,50,11.597536
-57.02406,50,11.670661
-55.861914,50,11.740271
-57.262053,50,11.808677
-55.559436,50,18.926384
-58.11574,50,18.993484
-59.324868,50,19.064454
-52.91078,50,19.147127
-55.835705,50,19.232011
-53.96711,50,19.302684
-54.133607,50,19.386883
-61.940574,50,19.458075
-56.929172,50,19.541914
-52.050466,50,19.627455
-61.011471,50,19.699513
-61.274588,50,19.769299
-54.498298,50,19.820868
-57.472931,50,19.876204
-66.210715,50,19.940888
-61.052395,50,20.022715
-54.186273,50,20.09832
-59.679493,50,20.164363
-49.761419,50,20.23809
-52.14089,50,20.321595
-60.668745,50,20.391657
-55.198887,50,20.45784
-53.394521,50,20.527109
-60.859122,50,20.605795
-59.303098,50,20.676804
-59.13356,50,20.743965
-57.939436,50,20.817998
-54.752368,50,20.879411
-54.091892,50,20.949133
-54.861855,50,21.02826
-56.257031,50,21.089177
-61.013592,50,21.145103
-59.158775,50,21.213568
-60.781301,50,21.284918
-48.250096,50,21.354651
-54.996151,50,21.434154
-54.37499,50,21.509848
-63.047363,50,21.590774
-54.075165,50,21.663091
-63.770735,50,21.733453
-57.655649,50,21.79898
-50.877425,50,29.050487
-61.747496,50,29.117888
-54.360958,50,29.186454
-56.033679,50,29.258402
-49.015547,50,29.327716
-55.654763,50,29.391443
-58.05597,50,29.470721
-60.41826,50,29.541548
-43.302399,50,29.602198
-62.287933,50,29.691953
-61.018702,50,29.769299
-50.089035,50,29.841089
-54.526451,50,29.915609
-53.182111,50,29.979357
-47.140652,50,30.039094
-54.610724,50,30.122649
-53.415751,50,30.204883
-54.120976,50,30.283229
-50.797132,50,30.365699
-58.794311,50,30.436926
-50.180262,50,30.509166
-57.83716,50,30.572569
-54.600816,50,30.624749
-48.950889,50,30.687196
-58.862659,50,30.741551
-56.487185,50,30.803118
-55.475918,50,30.853248
-54.69164,50,30.910349
-50.759019,50,30.964488
-53.892552,50,31.010591
-58.672449,50,31.090383
-59.327376,50,31.159251
-53.919401,50,31.236763
-47.135351,50,31.301189
-58.671472,50,31.365305
-54.166082,50,31.429409
-47.926523,50,31.503875
-56.583605,50,31.583514
-51.704603,50,31.661264
-60.905429,50,31.729765
-54.815277,50,31.796667
-57.658439,50,39.069266
-59.942419,50,39.149748
-48.352236,50,39.231395
-49.282863,50,39.301333
-46.58902,50,39.37486
-51.930967,50,39.439894
-48.550008,50,39.508551
-59.154937,50,39.610214
-48.551006,50,39.658111
-46.436459,50,39.703287
-50.812191,50,39.754097
-57.019982,50,39.803951
-50.590993,50,39.849829
-51.676442,50,39.894485
-54.704369,50,39.939765
-50.174274,50,39.9865
-50.214395,50,40.034832
-51.369184,50,40.099231
-54.260707,50,40.170606
-50.248498,50,40.232586
-55.113167,50,40.306217
-46.525311,50,40.356076
-55.353621,50,40.414393
-52.069132,50,40.477087
-54.580314,50,40.527263
-55.292906,50,40.576396
-51.560706,50,40.628195
-52.320896,50,40.674704
-50.713848,50,40.72069
-48.847304,50,40.769734
-47.850875,50,40.815875
-55.963332,50,40.860227
-45.18928,50,40.904367
-50.76912,50,40.947347
-50.3699,50,40.989658
-50.796471,50,41.031884
-48.32066,50,41.074567
-57.650166,50,41.116693
-55.339526,50,41.159301
-46.53561,50,41.20277
-54.602144,50,41.245029
-47.950997,50,50.37875
-43.444444,50,50.485322
-46.840786,50,50.575723
-44.340223,50,50.641002
-49.004781,50,50.713815
-42.662418,50,50.76533
-55.239347,50,50.847624
-49.279753,50,50.940482
-51.867468,50,51.029391
-49.930253,50,51.119579
-53.582512,50,51.214443
-55.259573,50,51.303876
-44.256166,50,51.397882
-51.81832,50,51.493639
-51.514838,50,51.590191
-50.761947,50,51.684304
-48.123222,50,51.777961
-55.138403,50,51.868256
-45.250393,50,51.961141
-42.862176,50,52.052237
-51.225085,50,52.146727
-51.079128,50,52.241691
-52.936788,50,52.329272
-52.45342,50,52.424623
-45.925712,50,52.521199
-45.678648,50,52.614047
-41.740213,50,52.703464
-54.431566,50,52.795188
-54.063193,50,52.890909
-46.313453,50,52.984067
-45.834549,50,53.075179
-48.634808,50,53.16744
-50.491164,50,53.260069
-55.088409,50,53.357796
-50.765848,50,53.45129
-44.341171,50,53.545225
-42.763544,50,53.641175
-52.381626,50,53.736838
-41.408651,50,53.831773
-48.822445,50,53.929245
-49.957138,50,54.025276
-49.246711,50,62.062748
-48.867743,50,62.138737
-45.023447,50,62.20421
-40.151547,50,62.249034
-44.476588,50,62.29421
-43.785075,50,62.338678
-45.253972,50,62.382433
-49.308679,50,62.42663
-47.085411,50,62.47169
-46.711924,50,62.516181
-48.770554,50,62.560396
-49.832323,50,62.606536
-46.325515,50,62.652137
-44.813025,50,62.696115
-49.708264,50,62.740679
-52.130371,50,62.785312
-50.203593,50,62.829015
-49.633852,50,62.872922
-49.637729,50,62.917777
-44.135019,50,62.962068
-45.792461,50,63.006485
-46.06066,50,63.051433
-47.28337,50,63.121137
-46.990112,50,63.183546
-42.786143,50,63.233006
-44.243355,50,63.278198
-48.430013,50,63.323763
-40.57169,50,63.373129
-46.94946,50,63.432086
-51.523941,50,63.485604
-41.030806,50,63.550968
-42.106981,50,63.603902
-47.612986,50,63.681159
-47.238085,50,63.752269
-45.824939,50,63.814659
-44.090898,50,63.885108
-53.805893,50,63.931281
-41.410229,50,64.003178
-48.851384,50,64.074775
-36.998294,50,64.137101
-35.121252,50,64.214349
-43.875093,50,71.424866
-54.774268,50,71.511047
-37.208198,50,71.596376
-45.091075,50,71.683731
-42.84003,50,71.770247
-40.064581,50,71.860753
-43.63629,50,71.949722
-40.380805,50,72.039289
-42.870394,50,72.126752
-35.37888,50,72.192979
-40.8653,50,72.272013
-42.670616,50,72.351947
-39.040443,50,72.424077
-37.810348,50,72.507271
-34.140983,50,72.592206
-46.946686,50,72.674229
-48.103252,50,72.735819
-43.703677,50,72.813459
-44.848012,50,72.892241
-52.256521,50,72.961071
-46.325497,50,73.037082
-39.414781,50,73.110952
-45.436966,50,73.19327
-38.09651,50,73.259438
-44.220272,50,73.328562
-46.090988,50,73.389068
-39.394905,50,73.455081
-40.845213,50,73.52952
-39.063729,50,73.608995
-44.997345,50,73.674623
-48.518919,50,73.741891
-45.217267,50,73.810455
-36.937284,50,73.882329
-45.533061,50,73.952391
-39.185865,50,74.018801
-41.171113,50,74.088099
-36.953477,50,74.164837
-36.78161,50,74.231386
-37.570531,50,74.285894
-37.791866,50,74.363978
-39.672817,50,74.444084
-35.314711,50,81.724746
-48.03343,50,81.806711
-45.605941,50,81.886191
-40.767684,50,81.975981
-44.475719,50,82.061751
-44.384189,50,82.131725
-40.621429,50,82.213681
-42.06988,50,82.292636
-35.599281,50,82.370811
-39.86598,50,82.448112
-40.088859,50,82.514036
-33.750402,50,82.592488
-38.399401,50,82.663726
-39.061789,50,82.7338
-41.750843,50,82.815543
-39.079235,50,82.890858
-40.484994,50,82.973152
-39.715923,50,83.059161
-36.423846,50,83.141855
-31.374221,50,83.230335
-47.489677,50,83.30182
-41.690373,50,83.378821
-41.393423,50,83.457781
-49.593683,50,83.512284
-38.927612,50,83.575197
-41.472559,50,83.630719
-37.096786,50,83.680836
-42.414746,50,83.753062
-41.729392,50,83.822429
-41.495262,50,83.89782
-40.336308,50,83.971205
-34.633774,50,84.053523
-45.740393,50,84.118598
-37.052152,50,84.201451
-42.616538,50,84.283781
-36.605944,50,84.357774
-37.614787,50,84.425778
-41.321023,50,84.501665
-36.973577,50,84.577019
-30.981835,50,84.64894
-40.179567,50,84.714182
-34.792547,50,91.848641
-39.694628,50,91.933836
-29.658095,50,92.016525
-32.584114,50,92.088392
-40.923659,50,92.157089
-34.632782,50,92.229699
-36.221079,50,92.302911
-42.616102,50,92.385712
-34.082926,50,92.465878
-33.669273,50,92.539863
-37.528724,50,92.612133
-31.170976,50,92.689533
-41.306511,50,92.768175
-37.048204,50,92.834219
-40.169777,50,92.906883
-35.291129,50,92.995035
-37.863784,50,93.067542
-36.665034,50,93.150129
-36.255046,50,93.227269
