#{"t_start": 1765841941.083982, "env_id": "Reacher-v5"}
r,l,t
-64.405094,50,0.048069
-64.444233,50,0.072015
-65.576998,50,0.104383
-63.398102,50,0.12909
-64.086984,50,0.152579
-63.529949,50,0.186668
-59.934163,50,0.210117
-54.763064,50,0.244112
-71.784038,50,0.269797
-62.712402,50,0.303324
-55.159705,50,0.338722
-62.141495,50,0.366358
-52.401156,50,0.399462
-61.557985,50,0.429412
-69.542719,50,0.462958
-64.205244,50,0.495701
-59.028907,50,0.518979
-51.062763,50,0.556071
-53.513271,50,0.586613
-69.221655,50,0.627738
-54.365073,50,0.665968
-68.204549,50,0.697668
-55.633799,50,0.723258
-62.093785,50,0.748365
-59.560803,50,0.784795
-53.937186,50,0.808701
-65.487973,50,0.833281
-56.624206,50,0.858385
-61.372836,50,0.894878
-62.539682,50,0.928833
-64.727549,50,0.957773
-63.562676,50,0.98061
-66.356068,50,1.023232
-58.004509,50,1.052876
-57.180556,50,1.090148
-56.737545,50,1.117445
-63.240504,50,1.139892
-63.154978,50,1.169767
-51.891257,50,1.199104
-51.206007,50,1.227701
-67.160092,50,1.96621
-47.795081,50,1.996694
-61.039039,50,2.029626
-50.283792,50,2.065931
-66.050376,50,2.092963
-66.537335,50,2.11862
-59.254891,50,2.150096
-58.000675,50,2.188801
-58.806152,50,2.232059
-61.657993,50,2.261858
-48.298627,50,2.293747
-59.534752,50,2.318694
-56.892611,50,2.343037
-62.588411,50,2.369012
-60.004805,50,2.394293
-56.383039,50,2.429035
-63.14689,50,2.458707
-57.030219,50,2.501354
-64.624918,50,2.526101
-57.421241,50,2.565673
-65.709249,50,2.596847
-65.793319,50,2.628118
-62.186958,50,2.657521
-59.55282,50,2.692559
-56.7476,50,2.734016
-54.365417,50,2.761283
-62.538733,50,2.787468
-61.591232,50,2.813961
-72.012178,50,2.843461
-58.966918,50,2.873261
-59.838288,50,2.916399
-47.80216,50,2.947739
-60.362722,50,2.978082
-68.016143,50,3.010402
-53.647817,50,3.04383
-56.383331,50,3.076513
-55.015578,50,3.114773
-69.042611,50,3.143835
-66.229654,50,3.181014
-60.333482,50,3.215705
-65.975971,50,3.247122
-63.207172,50,3.993567
-49.498608,50,4.032214
-48.900507,50,4.071506
-62.33423,50,4.108819
-61.937677,50,4.147755
-57.202182,50,4.189466
-53.143761,50,4.23185
-52.687755,50,4.269624
-56.172045,50,4.308501
-53.997248,50,4.346331
-57.636434,50,4.376743
-58.252218,50,4.406827
-54.969917,50,4.446703
-59.696675,50,4.47836
-59.722601,50,4.513564
-54.366221,50,4.545326
-53.546031,50,4.575311
-61.182257,50,4.605916
-54.188788,50,4.629943
-51.675326,50,4.671597
-53.846798,50,4.709746
-52.251843,50,4.748323
-59.795085,50,4.774236
-57.829775,50,4.801842
-61.06597,50,4.838042
-56.298828,50,4.865515
-58.484533,50,4.907523
-53.911456,50,4.943945
-64.92682,50,4.984524
-67.372402,50,5.022342
-62.59696,50,5.063582
-55.906946,50,5.105428
-59.45997,50,5.141306
-66.822723,50,5.18086
-51.606033,50,5.216314
-64.309933,50,5.251293
-54.432251,50,5.281921
-54.197512,50,5.319365
-58.270258,50,5.3506
-58.033377,50,5.381375
-55.54242,50,5.420213
-61.69783,50,6.042047
-58.256164,50,6.078536
-53.780081,50,6.118301
-55.31938,50,6.15941
-50.767099,50,6.198619
-56.394367,50,6.235106
-51.04846,50,6.27495
-47.980784,50,6.315324
-58.441918,50,6.352432
-59.553805,50,6.392505
-53.969236,50,6.41673
-51.189716,50,6.458719
-54.613884,50,6.495107
-61.747323,50,6.531947
-52.946391,50,6.570942
-49.892211,50,6.606339
-45.933033,50,6.644192
-56.767523,50,6.67958
-58.382526,50,6.707865
-53.112409,50,6.737016
-53.572339,50,6.762818
-57.112593,50,6.790697
-54.956872,50,6.816731
-57.489571,50,6.838894
-49.582566,50,6.881982
-55.322782,50,6.918819
-57.710124,50,6.950637
-46.962645,50,6.988049
-52.766023,50,7.024186
-48.981622,50,7.05324
-51.413266,50,7.082755
-55.554324,50,7.111519
-45.422991,50,7.139158
-53.92085,50,7.167035
-46.522709,50,7.207511
-56.248504,50,7.242606
-50.215589,50,7.265517
-53.372924,50,7.304809
-58.083975,50,7.343704
-48.135267,50,7.381518
-57.399675,50,7.41812
-61.469474,50,8.217155
-51.862993,50,8.257869
-56.775245,50,8.29462
-53.526058,50,8.334183
-52.105979,50,8.372739
-57.790717,50,8.41085
-58.414559,50,8.449401
-49.82653,50,8.489727
-47.634206,50,8.525152
-47.74441,50,8.56459
-58.907851,50,8.601756
-48.471318,50,8.633771
-56.447451,50,8.6553
-52.183339,50,8.680157
-48.500711,50,8.708944
-53.109346,50,8.735189
-59.134001,50,8.761984
-60.452767,50,8.797665
-41.548097,50,8.833036
-48.605201,50,8.869267
-45.59716,50,8.905718
-55.408072,50,8.94602
-55.348449,50,8.983812
-48.726561,50,9.017878
-38.653786,50,9.052513
-59.645778,50,9.078549
-48.564008,50,9.10885
-49.22908,50,9.147351
-51.264425,50,9.179338
-47.499853,50,9.214439
-59.166122,50,9.257437
-57.883988,50,9.294725
-53.068531,50,9.337799
-50.805343,50,9.373253
-47.275487,50,9.412901
-51.650223,50,9.444271
-47.638031,50,9.475124
-57.515336,50,9.509575
-53.658349,50,9.548836
-48.452674,50,9.579805
-51.051585,50,9.612324
-51.14306,50,10.383714
-42.352101,50,10.417196
-55.440118,50,10.457926
-46.015142,50,10.49781
-53.838623,50,10.534353
-51.455697,50,10.573596
-54.300938,50,10.608506
-53.751348,50,10.649421
-46.448094,50,10.688472
-54.64871,50,10.724895
-52.421772,50,10.759981
-55.737415,50,10.796096
-42.066997,50,10.821557
-52.697102,50,10.851934
-42.035608,50,10.881294
-54.440347,50,10.917786
-45.910979,50,10.949172
-54.101032,50,10.976743
-52.883677,50,11.017754
-44.189675,50,11.053349
-49.272357,50,11.091531
-54.195477,50,11.126589
-52.266427,50,11.154062
-49.495473,50,11.182464
-52.425866,50,11.210388
-49.561065,50,11.255028
-56.926739,50,11.287112
-46.924066,50,11.326471
-52.746804,50,11.366224
-51.658646,50,11.403858
-43.675915,50,11.441014
-55.173061,50,11.481658
-57.846546,50,11.523227
-53.100688,50,11.561104
-52.81729,50,11.602413
-49.447221,50,11.641796
-50.916475,50,11.677755
-50.383618,50,11.708817
-58.035333,50,11.744295
-44.764505,50,11.76949
-43.854007,50,11.799133
-44.067313,50,12.420657
-47.305275,50,12.459508
-47.315261,50,12.498273
-45.613191,50,12.538382
-43.197374,50,12.574333
-42.754959,50,12.613545
-46.629466,50,12.64984
-52.085929,50,12.689005
-51.311796,50,12.731981
-45.078923,50,12.771983
-52.608577,50,12.8094
-46.191895,50,12.847861
-40.96404,50,12.887585
-43.357721,50,12.92452
-41.218618,50,12.955561
-42.358447,50,12.987363
-39.8921,50,13.028262
-54.899214,50,13.064437
-48.07645,50,13.08797
-50.263591,50,13.110744
-43.656992,50,13.14172
-48.970638,50,13.169647
-46.018979,50,13.194005
-49.089289,50,13.220241
-47.959047,50,13.262211
-41.415122,50,13.290163
-41.028626,50,13.316301
-58.003266,50,13.342023
-48.292896,50,13.372445
-54.098007,50,13.404641
-47.08766,50,13.446152
-47.113543,50,13.487501
-32.290565,50,13.529664
-51.034865,50,13.567003
-47.684688,50,13.605979
-49.164558,50,13.646408
-51.727394,50,13.678551
-49.8739,50,13.713675
-43.356184,50,13.744606
-41.406329,50,13.769584
-44.868105,50,13.790586
-47.140245,50,14.490211
-45.783494,50,14.528567
-51.234392,50,14.568481
-54.040621,50,14.593441
-39.02931,50,14.632441
-48.878108,50,14.669934
-51.495257,50,14.711099
-46.809349,50,14.748908
-47.857173,50,14.787758
-47.088437,50,14.826119
-50.957886,50,14.868577
-42.451625,50,14.907925
-42.767961,50,14.947373
-47.384794,50,14.985909
-40.502555,50,15.020929
-48.604764,50,15.061318
