#{"t_start": 1765841941.0898323, "env_id": "Reacher-v5"}
r,l,t
-68.465633,50,0.042281
-55.77959,50,0.066229
-60.081239,50,0.098604
-57.024526,50,0.123308
-59.354039,50,0.14677
-65.704044,50,0.18087
-59.182169,50,0.204342
-59.444184,50,0.238239
-52.135462,50,0.263988
-57.754142,50,0.297551
-65.747904,50,0.332968
-67.376139,50,0.360527
-59.943493,50,0.393696
-62.848851,50,0.423602
-69.438726,50,0.457155
-59.574697,50,0.489953
-64.482547,50,0.51321
-58.311009,50,0.550259
-64.830118,50,0.580931
-64.071276,50,0.621877
-59.214937,50,0.660108
-68.369346,50,0.691859
-64.47325,50,0.71745
-54.305186,50,0.742502
-64.068495,50,0.778997
-59.995914,50,0.802893
-59.412373,50,0.827511
-54.350642,50,0.852612
-67.256007,50,0.889119
-63.009781,50,0.923142
-62.869193,50,0.952016
-60.835153,50,0.9748
-63.348739,50,1.017439
-64.584345,50,1.047121
-59.168826,50,1.084424
-57.818605,50,1.111645
-58.034681,50,1.134122
-52.816236,50,1.163965
-56.570965,50,1.193335
-57.602635,50,1.221891
-60.952068,50,1.960431
-56.949215,50,1.990912
-53.946916,50,2.023876
-57.139,50,2.060123
-61.49461,50,2.087148
-55.492633,50,2.112775
-63.183982,50,2.144286
-65.152961,50,2.182911
-64.147926,50,2.226302
-55.25894,50,2.256137
-68.044979,50,2.287938
-56.472374,50,2.312879
-50.724061,50,2.337229
-69.944694,50,2.363207
-62.417084,50,2.388485
-59.41146,50,2.423226
-56.747457,50,2.452971
-56.689748,50,2.49559
-61.70947,50,2.520292
-52.16712,50,2.559954
-62.448804,50,2.5911
-66.112646,50,2.62227
-63.227315,50,2.651803
-58.63868,50,2.686657
-60.001727,50,2.728254
-62.692337,50,2.755434
-53.276076,50,2.781757
-59.359411,50,2.808204
-57.161878,50,2.837695
-58.464012,50,2.867523
-62.984409,50,2.910647
-58.009085,50,2.941922
-65.89163,50,2.972281
-61.216318,50,3.004561
-63.851624,50,3.038023
-55.124852,50,3.070774
-57.064405,50,3.108984
-50.304661,50,3.137989
-59.742594,50,3.17517
-58.856716,50,3.209895
-51.441564,50,3.24136
-62.996877,50,3.988431
-48.364299,50,4.02641
-57.210086,50,4.065665
-51.918304,50,4.103016
-61.196453,50,4.141953
-53.460288,50,4.183671
-56.052545,50,4.226045
-52.438194,50,4.26387
-55.120415,50,4.302734
-60.788159,50,4.340567
-58.952255,50,4.370878
-54.966743,50,4.400971
-60.26539,50,4.440895
-50.928296,50,4.472552
-53.662311,50,4.507803
-59.728154,50,4.539478
-58.183573,50,4.569504
-54.48538,50,4.600064
-57.376347,50,4.624203
