#{"t_start": 1765845432.728242, "env_id": "Reacher-v5"}
r,l,t
-70.296043,50,0.5679
-60.060114,50,0.611543
-67.875941,50,0.649261
-63.294572,50,0.687727
-64.534836,50,0.727409
-67.039659,50,0.766822
-60.774926,50,0.807296
-64.161697,50,0.846157
-62.411415,50,0.885992
-65.934135,50,0.924254
-56.157679,50,0.965323
-62.95257,50,1.004274
-56.048897,50,1.04416
-64.82929,50,1.080653
-65.081612,50,1.117555
-63.390019,50,1.160054
-63.479544,50,1.199452
-59.522589,50,1.239575
-67.013319,50,1.280566
-72.649469,50,1.318632
-60.389259,50,1.357986
-62.564453,50,1.394501
-64.833904,50,1.435126
-64.210069,50,1.47232
-57.480784,50,1.514127
-55.492476,50,1.553834
-64.309163,50,1.594692
-55.398456,50,1.634867
-59.624458,50,1.675737
-62.048809,50,1.713504
-58.72517,50,1.752675
-56.412124,50,1.792303
-59.892795,50,1.832721
-60.535974,50,1.868069
-53.851763,50,1.908406
-58.762001,50,1.946236
-60.925691,50,1.985471
-56.506455,50,2.023937
-56.847807,50,2.061775
-55.228069,50,2.103167
-55.896002,50,2.92926
-52.900441,50,2.971155
-60.481013,50,3.006601
-56.522356,50,3.042632
-55.453116,50,3.083991
-58.576292,50,3.122292
-62.814294,50,3.161661
-55.534575,50,3.200683
-57.698293,50,3.239657
-57.453704,50,3.279409
-66.437416,50,3.319103
-61.141544,50,3.357714
-63.02952,50,3.396506
-62.310733,50,3.436255
-67.17791,50,3.478292
-50.986484,50,3.514411
-65.929978,50,3.552175
-59.24621,50,3.594111
-52.795042,50,3.632645
-54.072649,50,3.671612
-68.522893,50,3.710976
-62.070544,50,3.748533
-64.427119,50,3.785179
-62.979528,50,3.82679
-65.421234,50,3.865452
-55.715723,50,3.905354
-68.257162,50,3.944282
-54.472597,50,3.984305
-51.347719,50,4.025043
-59.386726,50,4.065519
-64.589278,50,4.10415
-60.059329,50,4.143406
-55.536324,50,4.181974
-59.001139,50,4.223113
-62.919911,50,4.263264
-54.813371,50,4.302337
-67.10242,50,4.344537
-72.280208,50,4.385843
-60.191506,50,4.424271
-61.11978,50,4.465527
-65.18143,50,4.505847
-58.60528,50,5.202963
-51.648289,50,5.243952
-59.142034,50,5.285777
-60.118973,50,5.325943
-62.234405,50,5.365205
-53.874477,50,5.403373
-62.772592,50,5.444016
-58.29064,50,5.48424
-57.411975,50,5.520483
-49.075773,50,5.560578
-59.005529,50,5.603076
-61.670178,50,5.642679
-54.252629,50,5.682981
-50.811719,50,5.719267
-57.665496,50,5.757784
-52.885893,50,5.794525
-51.937038,50,5.835388
-52.632599,50,5.874985
-69.324357,50,5.911237
-55.32093,50,5.948213
-63.862289,50,5.985072
-53.662862,50,6.025483
-54.557721,50,6.058423
-61.256669,50,6.095442
-58.495707,50,6.13916
-65.542781,50,6.175241
-57.856031,50,6.216332
-60.232266,50,6.256397
-61.364338,50,6.296824
-58.833923,50,6.332567
-49.881022,50,6.373266
-59.37647,50,6.413631
-60.752744,50,6.453745
-55.024022,50,6.494682
-63.391086,50,6.535408
-56.373539,50,6.576316
-58.244492,50,6.614675
-53.005885,50,6.650921
-53.92995,50,6.693461
-58.006442,50,6.730669
-54.39643,50,6.770358
-55.34433,50,7.650909
-65.32018,50,7.688193
-59.580794,50,7.727993
-59.388546,50,7.768478
-56.437436,50,7.81072
-53.430995,50,7.849761
-51.49999,50,7.888572
-54.668064,50,7.93068
-56.019311,50,7.969486
-52.039743,50,8.006238
-55.675433,50,8.045077
-61.206751,50,8.08455
-63.305554,50,8.125086
