#{"t_start": 1765842830.6833124, "env_id": "Reacher-v5"}
r,l,t
-64.287776,50,0.551383
-68.257743,50,0.590552
-61.925713,50,0.63065
-55.574816,50,0.669664
-56.670745,50,0.707151
-66.07613,50,0.741987
-60.569298,50,0.779592
-63.331214,50,0.81916
-63.203735,50,0.857903
-62.229518,50,0.897162
-64.666835,50,0.936553
-61.013344,50,0.976817
-59.799664,50,1.016908
-46.292973,50,1.055088
-63.707481,50,1.09518
-56.902188,50,1.13562
-56.862169,50,1.174365
-62.830218,50,1.213391
-51.163702,50,1.252726
-63.716907,50,1.289892
-62.345944,50,1.327092
-70.471713,50,1.36596
-66.930691,50,1.407087
-70.761167,50,1.447272
-57.401129,50,1.487398
-73.6706,50,1.528277
-64.654473,50,1.569479
-61.913182,50,1.61024
-62.835387,50,1.651491
-65.40598,50,1.691357
-65.62466,50,1.731708
-66.354924,50,1.769584
-51.677251,50,1.809598
-61.380964,50,1.847379
-67.771174,50,1.886456
-59.042296,50,1.925503
-68.937089,50,1.967727
-63.66437,50,2.007551
-64.271448,50,2.047449
-66.080969,50,2.087922
-59.987125,50,2.990538
-60.592552,50,3.031385
-66.433987,50,3.071332
-59.287205,50,3.10991
-59.237003,50,3.148081
-57.532185,50,3.187641
-63.642831,50,3.227843
-62.581985,50,3.265415
-63.88456,50,3.306458
-65.86767,50,3.343507
-51.720289,50,3.384516
-78.648144,50,3.422105
-57.940492,50,3.464653
-58.847661,50,3.503162
-60.969114,50,3.544559
-62.955037,50,3.583048
-58.764299,50,3.623333
-63.572395,50,3.65873
-62.043792,50,3.695199
-64.91659,50,3.732907
-62.0282,50,3.772501
-62.146057,50,3.810608
-72.314528,50,3.849262
-63.190345,50,3.887758
-63.132329,50,3.923896
-63.120685,50,3.962931
-57.23427,50,3.999722
-58.806176,50,4.041829
-49.555469,50,4.079496
-55.823428,50,4.117068
-67.657103,50,4.155632
-59.926093,50,4.19314
-67.34255,50,4.232288
-59.019908,50,4.26986
-57.826072,50,4.311352
-54.392762,50,4.351988
-56.063166,50,4.395791
-61.116712,50,4.43268
-58.215428,50,4.471572
-67.221982,50,4.510077
-66.452486,50,4.545443
-48.76619,50,5.252563
-59.794319,50,5.29259
-62.398212,50,5.331014
-55.35263,50,5.365648
-61.692316,50,5.406065
-57.919044,50,5.442297
-65.649162,50,5.48273
-53.425578,50,5.521471
-60.613212,50,5.55885
-60.570387,50,5.598053
-63.265214,50,5.639078
-59.49053,50,5.676384
-61.017876,50,5.71597
-65.851757,50,5.752557
-65.272334,50,5.791228
