#{"t_start": 1765841793.00096, "env_id": "Reacher-v5"}
r,l,t
-67.155945,50,0.61038
-64.914305,50,0.648411
-57.736705,50,0.682159
-56.728821,50,0.717524
-61.860367,50,0.743284
-53.300345,50,0.770075
-53.64407,50,0.796968
-52.504641,50,0.821013
-60.98446,50,0.843045
-63.050275,50,0.884068
-53.946176,50,0.91691
-63.669407,50,0.947746
-64.498071,50,0.974201
-68.489082,50,1.006393
-54.619366,50,1.037256
-59.442639,50,1.063818
-55.307673,50,1.095785
-59.898851,50,1.11973
-61.068168,50,1.146012
-59.376841,50,1.175402
-62.884297,50,1.198691
-65.572949,50,1.220878
-69.285351,50,1.24243
-63.476498,50,1.264295
-61.027647,50,1.28637
-68.554108,50,1.311187
-56.950039,50,1.34226
-57.388555,50,1.365882
-59.2782,50,1.401626
-64.184591,50,1.42972
-65.94153,50,1.451691
-57.653255,50,1.474012
-60.449769,50,1.495933
-65.269694,50,1.517617
-55.339461,50,1.540046
-65.685871,50,1.561631
-63.284395,50,1.598582
-61.50247,50,1.63823
-57.282606,50,1.677428
-57.595107,50,1.715716
-64.616097,50,2.609303
-56.846682,50,2.64767
-58.590119,50,2.68597
-62.799387,50,2.727563
-65.042502,50,2.764777
-58.941668,50,2.801886
-59.260749,50,2.843015
-66.362207,50,2.883193
-59.218479,50,2.920569
-54.303527,50,2.959447
-54.464161,50,3.000091
-58.155286,50,3.038758
-55.369163,50,3.077541
-58.086671,50,3.114826
-64.599658,50,3.152671
-68.40171,50,3.178143
-52.845812,50,3.20488
-62.537131,50,3.231561
-61.890188,50,3.267121
-55.587397,50,3.297062
-57.998764,50,3.322713
-51.884144,50,3.348959
-54.227377,50,3.374898
-56.181265,50,3.404727
-62.546769,50,3.430307
-68.619832,50,3.454107
-62.809246,50,3.484106
-60.326473,50,3.515043
-57.011424,50,3.540821
-57.914112,50,3.576293
-66.983379,50,3.602142
-55.741971,50,3.636888
-58.790866,50,3.67684
-62.634186,50,3.720989
-68.712604,50,3.760142
-62.461337,50,3.798646
-64.263558,50,3.83779
-51.466692,50,3.877892
-62.579153,50,3.916286
-63.363334,50,3.957571
-62.824083,50,3.996996
-53.885627,50,5.256229
-63.455408,50,5.297028
-56.369366,50,5.335579
-56.055059,50,5.37414
-54.272463,50,5.41085
-62.083857,50,5.448039
-60.501394,50,5.48691
-48.752871,50,5.526019
-55.702831,50,5.565526
-53.311644,50,5.605773
-55.613453,50,5.646043
-51.193929,50,5.686511
-54.140265,50,5.726687
-51.896299,50,5.76485
-66.804296,50,5.806818
-54.58435,50,5.847231
-51.699644,50,5.886852
-58.610572,50,5.926596
-51.791068,50,5.969304
-53.876254,50,6.008692
-63.304274,50,6.048784
-56.470784,50,6.088632
-55.293302,50,6.125978
-55.827766,50,6.165642
-61.506089,50,6.20248
-54.807018,50,6.241256
-55.703851,50,6.276198
-59.373445,50,6.318079
-57.851171,50,6.356807
-58.782486,50,6.397386
-61.141474,50,6.436738
